x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'forget 2 test yr #smoke #alarm #carbon #monoxide #detector #batteries could save #life ð ð© #lovi',0,1,0,0,2,-1,1.599,-1.454,2.541,-1.912,0,0,0,0,1,0,0,1,1,1,0.242714,0.423362,0.129762,0.214476,0.261374,0.24617,0.119921,0.29552,0.90176,0.663704,0.19579,0,0.367397,0.793008,1.294931,0.121277,0.363078,0.593373,0.545139,-0.125,0,0,0
'courage cowardly dog like american horror story kid',3,2,2,1,4,-2,1.039,-1.008,0,-3.321,1,0,1,2,0,1,1,0,2,1,0.308023,0.097346,0.436358,0.387548,0.10763,0.160765,0.083002,0.090421,0.930404,0.382905,0.603526,1.250258,1.374318,1.317578,1.020191,0,0.310803,1.425966,0.76875,-1.124405,0,0,0
'@lillie_billy worry man @jjb1owens gave piece mind',0,2,0,1,0,-3,1.23,-0.225,0.314,-0.516,0,1,0,1,0,1,0,0,1,0,0.071398,0.068092,0.014929,0.020216,0.083454,0.034561,0.059897,0.111529,0.160824,0.154714,0.302132,0.01725,0.498294,0.744059,0.032962,0,0.415481,0.971354,0.294251,0,0,0,0
'100 say teufel reassigned within organization next year wish sooner ... #mets #thirdbasecoach #lgm',1,0,0,0,1,0,2.332,-2.238,0.652,-2.68,0,1,0,0,1,0,1,1,0,1,0.48947,0.831873,0.152451,0.367302,0.42452,0.292581,0.595263,0.502901,1.313221,1.090685,0.274286,0.988866,0.043315,1.09874,0.468034,0.566937,0.072859,0.534694,0.311607,-0.03125,0,0,0
'@misslindzo ð­ last two out-bidded got kinda discouraged taking sweet time market stupid ',1,1,1,1,2,-4,1.662,-4.33,1.716,-1.388,0,2,0,0,1,0,1,1,1,1,0.281348,0.19703,0.151217,0.174809,0.092754,0.097209,0.14623,0.082968,0.861379,0.164703,0.95157,0.880429,0,0.364916,0.985848,0.661463,0.489914,0,1.424107,-0.748611,0,0,0
'we\'re busy #coding whole network manager #unity3d based #steamworks networking #gamedev #indiedev #3amdeadtime #horror #game',0,1,0,0,0,0,1.857,-0.497,1.68,-4.376,0,1,0,0,0,0,0,0,0,0,0.405178,0.491777,0.17926,0.479137,0.257761,0.142198,0.261918,0.36403,1.114541,0.50276,0.936222,1.096172,0.220811,1.383795,0,0.31104,1.672357,0.187692,0.727083,0,0,0,0
'@chriswarcraft concept gay magazine feel like cover terrible people ’ gay voice seems upside',2,1,1,1,2,-3,2.58,-3.596,3.701,-4.744,1,0,1,1,0,1,0,1,1,0,1.242144,0.266689,1.418635,0.813419,0.129391,0.63127,0.175756,0.221622,2.914243,0.370594,0.54271,0.811779,2.554578,0.293558,0.552378,1.026674,1.101852,2.700072,2.05018,-0.847917,0,0,0
'... speech however mention foreign hand funding terrorism country ð n #proudofyouprimeminis',0,1,0,1,0,0,0.676,-1.948,1.209,-3.723,1,0,1,1,0,1,0,0,2,1,0.154479,0.27072,0.110996,0.153314,0.078263,0.116602,0.051587,0.268288,0.809486,0.597266,0.00853,0.742233,0.77652,1.793634,0,0.146926,0.591156,0.097774,0.425,-0.533631,0,0,0
'#partners willing #walk alongside without #intimidated #whoisit #part2 #relationshift #clifemacon',1,0,1,0,0,0,2.062,-0.855,2.861,-0.79,0,0,0,0,0,0,0,0,0,0,0.101961,0.169007,0.052638,0.226369,0.11441,0.266337,0.02538,0.373531,0.720032,0.503545,0,0.365676,0.126235,0,0.133963,0.241973,0,0.766032,0.041667,0,0,0,0
'mary astounded concept leftover milk end cereal #gbbo',1,0,1,0,3,0,1.459,-0.448,3.013,-0.223,0,0,0,0,0,0,0,0,0,0,0.103999,0.227599,0.056147,0.079193,0.347245,0.059378,0.10516,0.384034,0.47302,0.954124,0.371901,0.438171,1.184811,0.043494,0.817587,0.238441,0.142902,0.824378,0.291667,-0.1875,0,0,0
'@smb_ryan @kamper10 care le #gotham watched since mid point season 1 #horrible',1,0,0,0,2,0,0.663,-0.963,0.954,-5.3,0,0,0,0,0,0,0,0,0,0,0.206335,0.17826,0.033792,0.082551,0.138757,0.086913,0.08468,0.192385,0.424149,0.282167,0.285624,0.774561,1.661104,0.558911,0.147547,1.264114,0.851838,1.198832,0.38355,-0.25,0,0,0
'#nobody #understand #advocate mean use #right #never #afraid #positive word #powerful',0,0,0,0,0,0,0.769,-0.093,5.909,-4.43,0,0,0,0,0,0,0,1,0,1,0.37697,0.129682,0.278674,0.240765,0.050496,0.095613,0.119248,0.123123,1.195416,0.233199,0.439152,0.508426,1.667353,1.595279,2.807172,0.368198,0.938709,1.909219,0.191071,0,0,0,0
'watched tna first time long time hell happened #hardyboys #impactonpop #wwe #terrible',0,2,0,1,0,-4,0.902,-2.837,1.098,-9.109,1,3,1,1,0,1,0,0,1,0,0.469415,0.275842,0.141474,0.25138,0.175291,0.177224,0.144289,0.259601,0.782031,0.409468,0.569598,0.240074,1.460162,0.209028,0.557574,0.398563,0.783542,0,0.70625,-0.723115,0,0,0
'@carlybigelow13 first take room wanna beat',0,0,0,0,0,0,0.674,-1.133,0.742,-0.639,0,0,0,0,0,0,0,0,0,0,0.336817,0.2847,0.226828,0.270509,0.095383,0.234808,0.122063,0.19423,0.938739,0.263529,0.647012,0.240074,0.031504,0.170287,0,0.128485,0.460166,0,0.519496,0,0,0,0
'irony last republican likely watch fox news distrust news medium yet can\'t see fox\'s lie',0,3,0,3,0,-4,1.461,-2.97,0.884,-3.344,2,1,2,2,0,1,0,0,2,0,0.270524,0.419821,0.082485,0.270038,0.181983,0.135619,0.334954,0.251101,0.905725,0.423378,0.290481,3.804098,0.748493,0.453037,0,1.323921,0.533688,0.497259,0.6625,-1.095933,0,0,1
'go wild start surprised sweden win game much experience panic',0,3,1,2,4,-3,2.695,-0.791,1.66,-1.157,0,1,0,1,0,0,2,0,2,0,0.246659,0.481578,0.040216,0.079307,0.396074,0.093322,0.363295,0.474695,0.453675,1.117851,0.150243,1.526592,0.43639,2.538729,0.519237,0,1.803992,0.055878,0.6225,-1.125843,0,0,0
'video @panicatthedisco post convinced might done #brendonati',1,0,0,0,1,0,1.497,0,0.484,-0.636,0,0,0,0,0,0,0,1,0,0,0.077548,0.26731,0.034709,0.077624,0.183503,0.018213,0.079501,0.126039,0.226848,0.451703,0.253405,0.738012,0.704825,0.571929,0,0,0.92025,0,0,-0.165064,0,0,0
'team big bayern like play football pitch fucking dreadful certainly emirate pitch anyway',1,1,1,2,3,-7,1.714,-2.867,1.716,-4.532,1,2,1,1,1,1,0,1,1,1,1.057782,0.311685,1.106587,0.754526,0.248317,0.457996,0.264191,0.484936,2.248595,0.964637,1.104751,1.22222,0.832299,0.234147,0.735349,0,2.307472,0,1.36656,-0.729167,0,0,0
'starting give fuck stopped fearing consequence',0,0,0,1,0,-7,0.226,-3.13,1.032,-1.479,0,0,0,1,0,0,0,0,1,0,0.800382,0.319755,0.353732,0.374338,0.168022,0.284399,0.149721,0.200155,1.283146,0.374399,1.058207,0,0.236267,1.967853,0.134972,0,0,0.302438,0.1875,-0.052664,0,0,0
'@davidpreece12 @fitbahacks great defender terrible positioning know without russel shouting 90 min',2,1,2,1,5,-3,1.748,-3.749,2.122,-9.828,1,0,1,1,0,1,0,1,1,1,0.914239,0.562855,0.256015,0.642091,0.885913,0.410083,0.448223,0.958498,1.887646,1.793956,1.126253,0.189785,0.330105,0.046778,1.052367,0.554114,0.223873,0,0.899463,-1.014583,0,0,0
'@russian906 @kingerpag @dannewton1978 suspicion @lct1975 know',0,1,0,1,0,0,0.759,0,0,-1.854,0,0,0,1,0,0,0,0,1,0,0.124799,0.071754,0.045451,0.098728,0.041345,0.03589,0.131604,0.113602,0.408459,0.086737,0,0,0,0,0,0,0,0,0.543213,0,0,0,0
'@gotham3 crush kid like trix rhow bout full blown love make quiver deep core e',3,2,2,1,5,-1,1.955,-0.649,3.499,-2.014,1,0,0,1,1,0,0,0,2,3,0.419858,0.092755,0.509231,0.55266,0.054462,0.231134,0.086518,0.131129,1.452477,0.162517,0.185176,0.293626,0.85887,0,1.218745,0.129405,1.10318,0.871752,2.926424,-0.353125,0,0,0
'big @dj_argue miss phantom dread syndrome @genesiselijah dude sick',0,4,0,4,1,-6,0.712,-4.886,1.891,-3.226,0,1,1,2,0,1,0,0,3,0,0.355054,0.035074,0.244968,0.546547,0.009699,0.515703,0.045034,0.048248,1.020563,0.04126,0.45616,1.457977,1.777245,0.999061,0,1.369575,0.796474,0,0.296596,-1.909573,0,0,0
'check @vovimprgel scotland #gamer #youtuber #vlogger #designer #animator #artist ty following wake #horror #horrorfilm',0,0,0,0,0,0,3.344,-0.591,8.587,-4.186,0,0,0,0,0,0,0,0,0,0,0.563893,0.749473,0.230429,0.683172,0.999526,0.288555,0.414031,0.695443,1.588172,1.473975,0.40727,1.097955,0.144584,1.72528,1.53456,0.419628,1.049348,0.597282,0.480448,0,0,0,0
'@manunitedwriter dreadful first half mention rashford would\'ve got end couple ball #pace',0,1,0,1,0,-3,1.16,-3.236,2.411,-3.168,1,1,1,1,0,1,0,0,1,0,0.088831,0.145901,0.032113,0.039027,0.080682,0.02145,0.079911,0.125405,0.213259,0.172679,0.078677,0.508265,0.381674,0.281604,0.709274,0.0907,0.475667,0.097774,0.28125,-0.979167,0,0,0
'forgot plug phone overnight',0,0,0,0,0,-1,0.081,-2.173,0.755,0,0,0,0,0,0,0,0,0,0,0,0.038277,0.093812,0.017045,0.030278,0.019615,0.067635,0.073956,0.090543,0.275191,0.062184,1.026009,0.445719,0,0.462266,0,0.034999,0.491333,0,0,-0.052083,0,0,0
'follow amazing australian author @kristyberridge #fiction #horror #zombies #angels #demons #vampires #werewolves #follow #authorlove',1,0,1,0,4,0,5.806,0,6.345,-3.346,0,0,0,0,0,0,0,1,0,1,0.388125,0.561512,0.182398,0.445701,1.110287,0.184467,0.468906,0.578307,1.085286,1.597378,0,1.48311,0.231599,1.195857,1.699054,1.937282,1.199574,3.110183,0.460303,0,0,0,0
'aquila ajahnae euriechsa common besides ridiculously stupid horrible ugly god awful name tracey father',0,5,0,5,1,-11,1.98,-7.169,0.119,-7.501,2,1,3,3,1,1,0,2,4,1,0.117104,0.096154,0.046574,0.063552,0.159104,0.037068,0.080522,0.457596,0.27853,0.499728,1.091281,0.031692,2.875595,0,0.625783,0.544864,0.710298,0.896111,0.289583,-2.29569,0,0,0
'like commercial @kohara19 chocolate milk bender steal soccer ball guy refuse give back #bully',2,2,1,2,2,-4,1.352,-1.695,3.093,-5.816,1,1,0,1,1,1,0,1,3,1,0.373413,0.167392,0.430291,0.400838,0.150949,0.164941,0.156437,0.19516,1.011703,0.289145,0.793786,0.32621,3.93934,0.038304,0.3061,1.133644,0.818157,0.302438,1.116667,-0.710997,0,0,0
'@deionsandersjr @deionsanders bad ... slash price send refugee camp like team gear lose championship #awful',1,2,1,2,2,-5,1.906,-3.615,2.654,-9.183,3,0,2,2,0,3,1,1,2,1,0.369074,0.220629,0.483669,0.431942,0.088671,0.173496,0.124511,0.143684,1.234474,0.209331,0.932913,2.46742,1.368177,0.93112,0.11294,0.589538,0.5606,0.041702,1.075,-2.822023,0,0,0
'#goksfillyourhouseforfree retitled fill house old trash repainted ... #junk #trash',0,0,0,1,0,0,1.674,-0.576,0.287,-10.891,0,0,1,0,0,1,0,1,1,0,0.090414,0.05049,0.112869,0.100133,0.027241,0.058969,0.021722,0.077383,0.661612,0.076349,0.124506,0.143717,3.067831,0,0.529998,0.004567,0,0,0.263095,-0.236111,0,0,0
'@meruna_ musician tell people get discouraged learning shitty instrument anything else',1,0,0,0,0,-5,3.404,-4.127,1.7,-2.666,0,0,0,0,0,0,0,0,0,1,0.926095,0.216928,0.643154,0.320004,0.160292,0.727285,0.341026,0.377461,1.939227,0.379506,1.456667,0.95898,0.464299,0.095761,0,0.067638,0.928545,0.251849,0.613574,-0.375,0,0,0
'@bossupjaee pussy weak heard stfu bitch got threaten pregnant',0,3,0,3,0,-9,0.838,-1.558,0.181,-6.957,2,1,1,2,0,1,0,0,2,0,1.114983,0.233188,0.939597,0.782458,0.150766,1.040371,0.149414,0.174733,2.809514,0.247809,2.442559,0.856066,2.776445,0.376417,0.099135,0.226178,0.412584,0.449601,0.1875,-1.322108,0,0,0
'@ms_hiddle_batch flavour danish far better danish pastry daunting make',1,1,1,1,2,0,3.048,-0.183,4.046,-0.323,0,0,0,0,1,0,0,0,0,1,0.211455,0.38533,0.103039,0.130665,0.298588,0.098671,0.151922,0.468926,0.876369,1.291683,0.145693,0,1.081224,0,0.243859,0,0.344557,0.076903,2.860928,-0.28125,0,0,0
'@policy_exchange plus point queue loo plus point nope can\'t think #shocking #sexism',0,0,0,0,0,0,0.24,-2.115,1.24,-4.869,0,0,1,0,0,0,0,0,1,0,0.266567,0.204265,0.124946,0.21097,0.100023,0.122036,0.172106,0.2086,0.985514,0.384958,0.847186,0,1.304686,0.515613,0.464212,0.074651,0.778312,0.970194,1.60422,0,0,0,1
'halloween party coming soon #turnt #ruint #lit #firesauce #hotsauce #mildsauce #getsauced #champagnedreams #scary #kittens',0,0,0,0,0,0,0.977,0,1.346,-1.613,0,1,0,0,0,0,0,0,0,0,0.069515,0.570621,0.070923,0.149927,0.223367,0.034843,0.172907,0.144954,0.189141,0.338353,0,1.047452,0.094196,1.755779,0.014778,0.646046,0.147239,0,0.2,-0.0625,0,0,0
'@dc_mma @championsfight think shes afraid fight holly one imagine go head think cyborg #terror',0,2,0,1,0,-3,0.197,-2.223,1.794,-1.983,1,0,0,2,0,0,0,0,2,0,0.613631,0.464785,0.285235,0.559632,0.343553,0.198871,0.446996,0.316088,1.842911,0.678332,0.853105,0.503076,0.355003,3.628998,0,0.303659,0.48462,0.437354,0.582456,-0.872917,0,0,0
'@biglepley @angela31694996 @theindigoarrow want start biker gang together gta online biker dlc come',1,0,0,0,1,0,3.27,-2.228,2.281,-0.705,1,1,0,1,0,0,0,0,1,0,0.860149,0.858049,0.283161,1.099226,0.433582,0.298083,0.315635,0.506155,1.995131,0.782339,0.32727,1.295239,0.850988,0.658983,0.019298,0.229459,0.269693,0.000198,0.251385,-0.027564,0,0,0
'kid pool yelling get foot as #shutup #parents #kids',1,0,0,0,0,0,0.459,-2.073,2.129,-2.412,0,0,0,0,0,0,0,0,0,1,0.862545,0.526182,0.410801,0.532263,0.407973,0.416244,0.293133,0.199486,1.852163,0.615617,2.939645,0.55572,0.855216,0.095761,0.565889,0,0.25028,1.492877,0.084506,-0.475,0,0,0
'never end moment dire small spark hope relight new fire',1,1,0,1,3,-5,1.12,-1.826,1.671,-3.154,0,1,1,2,1,1,2,1,2,1,0.141158,0.118337,0.14497,0.212598,0.088358,0.235152,0.133429,0.080591,0.549772,0.315611,0.18515,0.480973,0.117342,1.254618,3.076712,0.306066,0.070309,0.0047,0.623512,-1.460615,0,0,1
'hate bakewell tart … anything taste almond essence horrid #gbbo',0,2,0,2,0,-6,3.192,-4.111,3.078,-4.066,2,0,2,2,0,2,0,0,2,0,0.076894,0.055357,0.041882,0.058765,0.091472,0.06778,0.039754,0.150298,0.416805,0.258268,0.670088,0.502877,2.921398,1.112969,2.434876,0.578354,0.066644,0,0.46503,-1.6875,0,0,0
'@imjim_yourenot cyber bully',0,1,0,1,0,-2,0.357,-0.278,0,-2.847,1,0,0,1,0,0,0,0,1,0,0.111537,0.055587,0.017601,0.085216,0.019676,0.007221,0.033465,0.132843,0.13286,0.082634,0,0,0.924743,0,1.198883,0.205679,0,0.135228,0.145833,0,0,0,0
'#alarm preset #life #wakemeup',0,0,0,0,0,0,1.147,0,1.947,0,0,0,0,0,0,0,0,0,0,0,0.084843,0.191819,0.057856,0.086374,0.193228,0.122493,0.070368,0.074785,0.301434,0.294738,0,0,0,0,1.294931,0.121277,0,0.589823,0,0,0,0,0
'@vinzzzy regret inconvenience caused noted concern get touch soon discus rgds abhijit',0,3,0,3,0,-4,1.775,-3.047,0.167,-5.478,0,0,0,0,0,1,0,0,1,1,0.306396,0.548927,0.126281,0.26801,0.112941,0.476626,0.224621,0.146417,1.051316,0.328627,1.565085,0.642697,0.150927,0.590055,0.242993,0.16224,0.179001,0.628083,0.551777,-2.214583,0,0,0
'@berbaqueue @_indubioproreo shocking work ethic player rooney stifled laziness',0,1,1,1,0,-3,2.701,-1.54,0.621,-3.76,1,0,0,1,0,1,0,0,2,0,0.794261,0.331985,0.630712,0.647873,0.174823,0.571089,0.456211,0.562927,1.791735,0.63141,0,1.411612,1.459546,0,0.137963,0,1.549436,0,0.30821,-0.041667,0,0,0
'@residentadvisor thanks getting back exemplary customer service loyal customer #jk #awful #residentadvisor #poorservice',3,0,2,0,5,0,2.393,-1.015,0.87,-13.701,0,0,0,1,1,0,1,1,0,4,0.051376,0.496065,0.01168,0.027506,0.703243,0.015054,0.119104,0.481839,0.147159,0.893756,1.474366,0.263923,3.467843,0.078522,0.087149,0.627122,0.03069,1.414059,1.035417,-0.0625,0,0,0
'@theyoungevans_ kylie know take answer kind thing ... would smirk start crust',1,0,0,0,2,0,2.018,-0.176,2.81,-1.844,0,1,0,0,1,0,0,1,1,1,0.346602,0.266499,0.153376,0.227319,0.38072,0.118997,0.234633,0.400778,1.154799,0.650169,0.934473,0.055879,2.253937,0.428059,0,0.329568,0.089583,0,1.195256,-0.149588,0,0,0
'@nxrthstxr think daunting fact typical offer grade even though proven case exactly',1,1,1,1,0,0,0.928,-1.73,0.51,-3.397,0,0,0,1,0,1,0,2,1,1,0.530419,0.345206,0.50242,0.424153,0.180267,0.286826,0.308047,0.426718,2.079765,0.896428,0.065557,2.048433,1.415012,1.168929,0,0.01487,0.062958,0.104137,0.974208,-0.125,0,0,0
'liar bully president say every vote matter well i\'m sorry get vote year 2020',1,3,1,3,1,-6,2.84,-2.726,0.426,-12.302,3,2,1,1,2,2,2,3,4,3,0.528328,0.430191,0.195609,0.316725,0.326043,0.512844,0.359924,0.358577,1.549951,0.808919,1.059849,0.854214,2.285422,0.132342,0.178109,0.580236,0.149769,1.755511,2.051999,-1.0875,0,0,0
'good start day forgot set #alarm well #friday ð',2,0,2,0,3,-1,2.53,-0.924,4.584,0,0,2,0,0,1,0,1,1,0,1,0.086833,0.222663,0.027528,0.08223,0.164122,0.056992,0.102723,0.16918,0.47543,0.421001,0.129591,0.183603,0,1.204678,2.051039,0.342459,0.772741,0,4.424702,-0.027564,0,0,0
'simple get two shot espresso grande decaf 130 degree soy americano extra foam #barista #nightmare',1,0,0,0,0,0,2.401,-1.846,8.914,-3.254,1,0,0,1,0,1,1,0,1,2,0.235501,0.348956,0.095356,0.083213,0.243908,0.054638,0.216214,0.306887,0.636276,0.915109,0.498036,1.432077,1.79668,3.704571,1.630107,0.1837,0.417412,0.249683,0.144923,-0.297945,0,0,0
'@sjgreer24 @cciedotnyc @buttockus @chriscjackson @bayonethics read ot pauline epistle countless horrid rule',0,1,0,1,0,-3,2.253,-1.927,0,-2.823,1,0,1,2,0,1,0,1,1,0,0.136287,0.118893,0.016164,0.078787,0.098549,0.05748,0.061846,0.149927,0.188268,0.280436,0.254296,0.739836,1.839017,0.168508,0,0,0.444095,0,0.27178,-0.729167,0,0,0
'@jody_paterson worry emphasis keeping family together guiding principle due experience',1,1,0,1,0,-3,3.081,-1.389,3.555,0,0,1,0,1,0,1,0,0,1,0,0.067816,0.515423,0.013729,0.119651,0.825848,0.084753,0.140163,0.562729,0.074851,1.331815,0,0.358055,0.067508,1.583896,1.089687,0.19964,0.184037,0.939765,1.58125,-0.025,0,0,0
'339:709 local habitation name nsuch trick hath strong imagination nthat would apprehend joy n #amndbots',2,1,2,1,5,0,2.513,-0.577,2.626,-1.143,0,0,0,1,1,0,1,0,1,1,0.395174,0.242006,0.113345,0.260368,0.272793,0.200657,0.123501,0.792368,0.683887,1.21438,0.079051,0.926421,0.224865,0.327257,2.0572,0.118668,0.601593,2.156148,0.896537,-0.491667,0,0,0
'@isthismike_p nigga horrible bro',0,1,0,1,0,-3,0.262,-2.185,0.027,-2.842,1,0,1,1,0,0,0,0,1,0,0.120526,0.09245,0.058548,0.068257,0.076231,0.019219,0.038065,0.186926,0.301889,0.246136,0.021928,0.163486,1.264928,0,0,0.400562,0,1.354502,0,-0.3125,0,0,0
'going get new #horror movie #tattoo tonight artist flaked 3rd time said done tattooing',0,0,0,0,0,0,2.683,-1.627,4.097,-5.12,0,1,0,0,0,0,0,0,0,0,1.002947,0.868195,0.507652,0.634156,0.477743,0.379513,0.377467,0.401912,1.999715,1.146542,0.164112,1.176003,0.279693,1.531186,0.422161,0.31104,1.79006,0.473554,0.526471,-0.333333,0,0,0
'know specialise #anxiety #panic attack get touch solution #coventry',0,1,0,1,1,-1,0.281,-0.684,0.523,-2.241,1,0,0,1,0,0,0,0,1,1,0.208733,0.165601,0.055121,0.118801,0.076163,0.041823,0.194569,0.135121,0.567073,0.157431,0.341968,0,0.127991,5.553442,0.238374,0,0,0.641435,0.674157,-0.326389,0,0,0
'@thebully10 #bully make u feel like #bigman co make u #twat',1,0,1,0,2,0,0.81,-0.982,0,-6.613,0,0,0,0,0,0,0,0,0,0,0.384379,0.165915,0.493435,0.4426,0.117551,0.194655,0.121404,0.435686,1.217586,0.595608,1.125126,0.183354,2.26411,0.068826,0.030778,1.484373,0,0,1.586439,0,0,0,0
'sure men handle woman that\'s got crap together #intimidation #independent',1,0,0,1,0,-3,1.975,-1.587,2.029,-1.622,0,0,1,0,0,0,0,0,1,0,0.20194,0.319692,0.097632,0.143536,0.323523,0.055593,0.130361,0.311338,0.540077,0.720912,0.367177,0,1.418901,2.558271,1.775891,0.110562,0.148809,0.370929,0.364373,-0.291667,0,0,0
'hesitate #live #dream unknown #fear actually exist #aqeelsyed n n #lifeisbeautiful #livewithpurpose',0,0,0,1,0,-2,1.489,-1.644,3.838,-3.287,0,1,0,1,0,0,0,0,1,0,0.289487,0.315104,0.119714,0.251203,0.141881,0.104569,0.242651,0.436864,1.084878,0.445787,0.810876,0.206046,0,3.031113,2.517409,0.358992,1.395452,1.799598,0.270833,-0.86875,0,0,0
'step comfort zone ngo risk nface thing fear n nthis life start happen n n #cpd',1,2,1,2,2,-4,2.856,-1.789,1.306,-0.968,1,4,0,2,1,0,0,1,2,1,0.160114,0.126848,0.088874,0.116269,0.056935,0.035289,0.037132,0.282943,0.305504,0.431702,0,0.501627,0,2.959773,0.946455,1.29533,0.190797,1.9601,0.025,-2.624588,0,0,0
'@rowillfindyou eric help laugh though made wince pain hurt lot wanted sit somewhere —',1,4,0,3,3,-4,7.38,-4.762,1.327,-2.116,2,0,1,3,1,3,1,0,3,1,0.264926,0.396554,0.059411,0.176779,0.424373,0.215583,0.163174,0.863066,0.62976,1.445915,0.551396,0.144271,0.190774,0.145253,0.846741,1.493352,1.158049,0.543233,0.801885,-4.123512,0,0,0
'monday face would punch #monday #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow',0,1,0,1,0,0,3.047,-0.357,6.391,-6.677,1,0,0,1,0,1,1,0,1,0,0.498127,0.584011,0.5257,0.539362,0.564274,0.405097,0.364104,0.413825,1.724782,1.167682,4.65009,0,1.579247,2.831001,1.834554,1.370728,0.293291,5.23868,0,-0.4375,0,0,0
'@cory_bonini ap productive week 1 1st half gb kalil horrible @vikings strongest asset currently',2,1,2,1,4,-3,2.177,-3.155,4.295,-1.301,1,0,1,1,0,0,0,0,1,1,0.255254,0.412375,0.066722,0.21709,0.191943,0.166367,0.138876,0.71913,0.559822,1.261899,0.100605,1.304078,1.160731,0.566708,0.441,0.017978,2.405853,1.27814,0.90625,-0.5625,0,0,0
'wish kid stressful part whether gabriella troy would get back together #hsm2 #nightmare',3,1,0,1,1,0,1.466,-2.651,6.893,-4.568,0,0,0,0,0,0,0,0,0,0,0.37972,0.67453,0.141168,0.318231,0.626544,0.310006,0.369022,0.654993,1.406742,1.386402,0.392175,0.350428,1.310394,3.134296,0.019298,1.553659,0.236273,0.413034,0.71159,-0.5375,0,0,0
'think i\'ll hesitate run last time checked still accident forgiveness insurance policy ...',1,0,0,0,0,-4,2.393,-4.619,0.203,-5.059,0,1,0,1,0,1,1,1,1,0,0.465587,0.51244,0.259535,0.486777,0.259886,0.272088,0.324171,1.003176,1.935631,1.191535,1.542702,0.105555,0.013238,1.064496,1.483329,0.435661,0.467371,0.137082,0.529978,-1.3718,0,0,0
'fear block blessing faith unlocks #manup #fear #faith',2,2,2,1,4,-3,2.567,-0.745,4.148,-4.008,1,2,0,1,2,0,0,2,1,2,0.114577,0.179902,0.054031,0.136525,0.278567,0.184352,0.094055,0.247302,0.409225,0.559304,0.300531,0,0,3.863934,2.49792,0,0.203747,4.00076,0.1,-1.444196,0,0,0
'nervous couple day test result confirm life different whatsoever result two actor divorcing phew',0,1,0,1,0,-2,2.555,-4.459,3.197,-2.067,0,3,0,1,0,0,0,0,1,0,0.31912,0.293647,0.09994,0.519371,0.221751,0.645131,0.219996,0.150736,1.077208,0.595242,0.190225,2.272191,0.449462,4.6629,1.99042,0.148301,0.941357,1.287014,0.874107,-0.341667,0,0,0
'2016 757 airplane wifi ... ridiculous #americanairlines #americanairlinessucks #aateam #horrible',0,1,0,1,0,-3,0.965,-1.514,0.434,-4.962,1,0,1,0,0,0,0,0,1,0,0.138294,0.296642,0.075759,0.088269,0.145953,0.06715,0.146288,0.211585,0.551261,0.518917,1.373716,1.293016,1.636231,0.953425,0.322457,0.477613,0.489574,0,0,-0.041667,0,0,0
'guy video i\'m shaking @ladygaga',0,0,0,0,0,0,1.641,-0.901,1.818,-0.511,0,0,0,1,0,0,0,0,1,0,0.019751,0.101557,0.008184,0.044323,0.080867,0.00477,0.059117,0.052697,0.023338,0.074182,0.151835,0.587999,0.744663,1.070754,0,0,0.42121,0,0.041667,0,0,0,0
'got 4 hour go back work #cantsleep #excited',1,0,1,0,0,0,0,-2.122,2.494,-0.852,0,0,0,0,0,0,0,0,0,0,0.204327,0.211388,0.031065,0.082571,0.110967,0.044029,0.080168,0.114014,0.420439,0.296633,0.423522,0.363132,0,2.547153,0.943748,0,0.639312,0,0.520293,0,0,0,0
'@danielleelowell awe man i\'m mad i\'m sitting already cutting tulle ribbon already ð',1,1,1,1,0,-4,0.192,-3.53,2.415,-1.563,3,1,2,2,1,2,0,0,2,1,0.095832,0.101483,0.089852,0.138977,0.100981,0.047506,0.105208,0.069207,0.568582,0.229286,1.035065,0.373383,0.827854,1.243158,0.124182,0.330631,1.849385,0.614909,0.434524,-0.637202,0,0,0
'important characteristic leadership lack #activism #equity #revolution',1,1,1,1,3,-2,0.69,-0.975,0.105,-1.459,0,0,0,0,0,0,0,1,1,1,0.005401,0.078889,0.003869,0.008853,0.044573,0.007909,0.012934,0.444668,0.003301,0.648319,0,0.679333,0.056323,0.256471,0.322457,0.091707,0,0.948837,0.808333,0,0,0,0
