x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'@evanareteos :) im writing abt changing face sex industry tr :) men talk #revenge',0,0,0,0,0,0,1.3,-1.151,2.832,-2.074,0,1,0,0,1,0,0,1,0,2,0.254492,0.552723,0.127197,0.183129,1.081879,0.13836,0.192843,0.472594,0.864695,1.44838,1.614992,1.623225,2.66962,0,0.071748,0.006828,0.744815,0.211601,0.34375,-0.520833,4,0,0
'can\'t believe achilles killed',0,0,0,1,0,-3,0,-3.738,0.701,-1.627,0,0,0,0,0,0,0,0,0,0,0.871598,0.099245,0.359315,1.001832,0.058476,0.775805,0.235895,0.24505,1.599313,0.203209,0,0,0.767765,0.201145,0,0.287452,0.180931,0,0.145833,0,0,0,1
'@a_mxe7 hah speak cousin like mind displeasure seeing u bare faced eh train pretty sight mate',2,2,2,1,3,-2,4.453,-0.655,0.57,-4.651,0,1,1,0,1,0,0,2,1,2,0.918503,0.435658,0.605437,0.679504,0.452066,0.341598,0.345396,0.634815,2.461265,1.128138,1.028038,1.374276,3.611819,0.273395,0.274388,0.155912,1.634611,0.191876,1.17128,-0.883685,0,0,0
'indignation whisper date terrific lerman letts centerpiece scene that\'s overwhelming sense indignation',2,3,1,3,4,-4,3.531,-0.004,4.407,-0.335,2,0,2,0,0,1,0,0,2,2,0.003199,0.203509,0.007167,0.004802,0.318016,0.012384,0.078082,0.047206,0.02303,0.318884,0.363264,0.581979,0,1.194489,0.583665,0.114164,1.061464,0.21091,0.452083,-0.483333,0,0,0
'@cbsbigbrother never bring back meech bridgette cry someone look ugh bridgette',1,2,0,2,0,-3,0.787,-5.008,0.135,-2.716,0,0,0,0,0,1,0,0,1,0,0.563446,0.179672,0.664207,0.356341,0.090144,0.548656,0.165625,0.186156,1.636443,0.259906,0.583661,0,1.074228,0.047276,0.140958,1.136329,0.151567,0.0047,0.30625,-0.777868,0,0,1
'@trendykittykat people would rather hang indignant anger weary sigh',0,3,0,4,0,-9,0.167,-2.271,0.766,-3.9,2,0,0,0,0,1,0,0,3,0,0.065718,0.100307,0.058733,0.068892,0.07398,0.051318,0.021641,0.119888,0.273034,0.311523,1.645032,0,0.903193,0.152289,0.15731,1.330886,0.060802,0.006268,0.3125,-0.836851,0,0,0
'@verizonsupport thanks saying wife getting iphones today losing eta #thanks',0,1,0,1,2,-3,1.959,-3.277,1.86,-6.714,1,0,0,0,0,1,0,0,1,0,0.377779,0.788884,0.129789,0.216617,1.074804,0.141219,0.256721,0.759505,1.126877,1.681099,1.079257,0.320555,0.598548,0.401384,0.280154,0.937209,0.677237,0,0.208333,0,0,0,0
'thatmoment watching #worstcelebritycooks bubble burst finding kylexy gay married ð­ #nochance #kindadontmin',0,0,0,0,0,0,1.369,-0.843,2.996,-1.109,0,0,0,0,0,0,0,0,0,0,0.711924,0.180032,0.51483,0.489416,0.205409,0.41544,0.140508,0.144751,1.44455,0.223891,0.275423,0.810223,0.47045,0.069222,1.991459,0.471382,0.790365,1.07969,0.556548,-0.129167,0,0,0
'woman like girl resent looking great wish still looked like #washed',4,1,3,1,8,0,2.17,-2.171,1.665,-3.214,1,0,0,0,0,0,0,0,1,0,0.721492,0.690652,0.942805,0.89826,0.905374,0.43129,0.460135,0.585254,2.357278,1.275233,1.309023,0.389902,1.662161,0.082902,0.836466,0.505152,0.758833,0.177092,2.183333,-1.155655,0,0,0
'hey folk sorry anything offensive got posted yesterday account got hacked fixed though hope :-/ #angry #annoyed',1,2,0,2,2,-4,2.198,-4.462,0.779,-9.883,1,1,1,0,1,0,1,3,1,1,0.879853,0.302167,0.426648,0.505201,0.273019,0.834191,0.299599,0.610768,3.171602,0.657243,4.948787,0.71795,0.77613,1.396529,0.601998,1.202828,0.6672,0,0.405925,-1.75376,0,-2,0
'@indigohawthorne u understand rage often pretty controlled rational often visceral-not always logical',4,1,3,1,1,-2,4.25,-0.36,0.259,-4.445,1,1,0,0,1,0,0,2,1,3,0.404566,0.461498,0.167408,0.392435,0.237484,0.131658,0.274672,0.846189,1.424091,1.203094,1.842255,0.080507,0.67915,1.933518,0.420578,0,0.8094,0.28169,1.870833,-0.327083,0,0,0
'leg feel like gonna burst yet i\'m still expected go work :) :)',1,0,2,0,2,0,0,-5.569,1.228,-1.787,0,1,0,0,0,0,0,0,0,0,0.684096,0.708785,0.550211,0.786134,1.097445,0.45451,0.361367,0.415839,2.326488,1.400335,0.522298,0.359601,0.529302,0.708534,0.617671,0.833786,1.320748,0,1.12446,-0.807143,4,0,0
'best revenge move get continue succeed never give someone satisfaction watching suffer',3,2,2,2,6,-4,3.584,-2.392,3.011,-3.506,1,3,0,1,1,0,2,2,2,2,0.471365,0.530487,0.224882,0.401374,0.654491,0.320944,0.367567,0.568952,1.160786,1.347146,0.799463,0.992011,0.994373,1.234209,1.988061,0.428823,0.928091,3.107326,1.382423,-1.599092,0,0,1
'get work there\'s fire drill #fire #outthere #inthedark',0,0,1,0,0,-2,0.071,-1.221,1.275,-0.166,0,0,0,1,0,0,0,0,0,0,0.104814,0.114391,0.020641,0.061658,0.043145,0.073359,0.071281,0.082996,0.312234,0.113912,0.888808,0,0,2.154787,0.137963,0,0.255519,0,0.169799,-0.116865,0,0,0
'@laratheirish feel everything would remember everything evanora hoped would serve fuel creature anger run rabid',0,1,0,2,0,-3,1.505,-2.406,0.696,-8.382,2,1,2,2,0,1,0,1,4,0,0.234502,0.358502,0.131569,0.234162,0.240927,0.156508,0.1931,0.552026,0.787013,0.865529,1.428369,0.097412,0.848149,1.149564,0.641959,1.142757,0.317108,0.783082,0.389812,-0.888367,0,0,0
'@kim_is__bored exactly saying fb .. #bitter',0,0,0,0,0,0,0.564,-0.048,0.032,-3.619,0,0,0,0,0,0,0,0,0,0,0.327191,0.135252,0.146574,0.194232,0.10854,0.106902,0.127093,0.337649,0.93675,0.425645,1.294529,0,0.977034,0.229701,0,0.141141,0,0,0.15625,0,0,0,0
'get work there\'s fire drill #fire #burning #outthere #inthedark',0,0,1,0,0,-2,0.071,-1.221,1.275,-0.198,0,0,0,1,0,0,0,0,0,0,0.104814,0.114391,0.020641,0.061658,0.043145,0.073359,0.071281,0.082996,0.312234,0.113912,0.888808,0,0,2.154787,0.137963,0,0.255519,0,0.169799,-0.116865,0,0,0
'@simon_penn_r @antisocialjw2 turned rather fiery gg radical',1,1,1,1,0,0,1.159,-0.529,0.876,-1.268,0,0,0,0,0,0,0,0,0,0,0.560925,0.310094,0.335982,0.891236,0.120965,0.396666,0.175265,0.32405,1.469153,0.430867,1.119991,0,0.383536,0,0,0,0.453113,0.006268,0.145833,-0.260417,0,0,0
'significantly #bitter smile let',1,0,1,0,2,0,1.977,-0.084,1.443,-2.383,0,0,0,0,1,0,1,1,0,1,0.191141,0.132947,0.048795,0.141877,0.063999,0.124428,0.065576,0.118094,0.490445,0.191335,0.967109,0,0.5317,0,1.536506,0.141141,0.838625,0.403216,0.229167,-0.041667,0,0,0
'@metpolicefc true none player cop drink chilled bitter player walter mitty type @keviboyallen',1,1,0,1,2,-2,1.733,-3.127,2.358,-2.531,0,0,0,1,1,0,0,2,2,1,0.506979,0.146563,0.567921,0.310027,0.225546,0.776027,0.092979,0.410913,1.53564,0.716325,0.870194,1.436968,1.61596,0.167467,1.635445,0.512546,0.805492,1.21531,0.885742,-1.436905,0,0,1
'brendan rodgers look fuming ð',0,0,0,0,0,-2,1.104,-1.491,0,-2.232,1,0,0,0,0,0,0,0,1,0,0.119452,0.148662,0.045397,0.083779,0.125965,0.031706,0.069313,0.449256,0.299357,0.655479,1.199899,0,0.223338,0,0,0,0.081258,0,0,-0.019634,0,0,0
'@chronavt ummm blog say simon stehr faking 7th ... i\'ll expect investigation forthwith',0,0,0,0,0,-3,3.311,-0.258,0.941,-5.344,0,2,0,0,0,0,1,1,0,1,0.868637,0.402749,0.614038,0.555451,0.250075,0.370471,0.299517,0.549856,1.916478,0.874213,0.107496,2.884048,0.70855,0.365863,0.813738,0,0.675295,0,0.12619,-0.1875,0,0,0
'basket better i\'m bad mood someone irritate practice please',2,2,1,2,3,-6,0.648,-3.073,1.818,-2.431,1,0,1,1,0,1,0,0,1,1,0.773167,0.441373,0.307633,0.482081,0.303271,0.461497,0.21819,0.571599,1.554045,1.083339,1.917888,0,0.237379,0.381029,1.146482,0.652684,0.66724,0.076903,3.05625,-1.89508,0,0,0
'chill af want offend someone',1,2,0,2,1,-2,0.804,-3.01,0.944,-3.663,1,0,1,0,0,0,0,0,1,0,0.423729,0.241573,0.199709,0.315059,0.03831,0.253585,0.090474,0.161548,1.369529,0.159469,0.967973,0,0.73758,0.016358,0.232106,0.118897,0,0.02654,0.027083,-0.633333,0,0,0
'@drudge_report @foxnews good thing fbi offend',1,1,1,1,3,-2,0.825,-0.734,0.584,-4.913,1,1,1,0,1,0,1,1,1,1,0.276596,0.023167,0.109804,0.603324,0.000934,0.060986,0.039961,0.142621,0.62285,0.032051,0,0.964512,0,0.930302,0.344825,0,0.58702,0,2.58564,-0.340774,0,0,0
'know cyran still done makeup based jeongguk\'s tiddy like suggested i\'m #offended',1,0,1,0,2,0,1.532,-0.931,0.989,-2.938,0,0,0,0,0,0,0,0,0,0,0.52942,0.291065,0.523546,0.567948,0.183037,0.244408,0.233357,0.559186,1.746147,0.648218,0.07537,0.899193,0.722827,0.486181,0,0,0.797464,0.187692,1.211963,-0.676488,0,0,0
'@danrafaelespn tyson fury beat man top year danny garcia bradley pacquaio frampton',1,1,1,1,2,0,1.755,-0.877,3.863,-2.266,1,1,0,1,0,1,0,1,1,1,0.698835,0.149027,0.333422,0.574454,0.163607,0.10824,0.139343,0.744128,1.369256,0.988568,2.583755,1.608029,0.216111,0,0.203864,0.061785,0.620216,0.087666,0.170727,-0.258631,0,0,0
'wished si 12 midnight received reply 2nd si wished got reply know who\'s fav',0,0,1,0,0,0,2.335,-2.03,3.323,-3.342,0,0,0,0,0,0,0,0,0,1,0.464429,0.492708,0.139116,0.300223,0.386517,0.269523,0.512954,0.673052,1.205028,0.999886,1.27122,0.539282,0.141331,0.117001,3.535579,1.741339,0.562414,0.353644,0.67238,-0.25,0,0,0
'@m_t_f_72 i\'m surprised would fuming ð',0,0,0,0,0,-2,0.735,-1.713,0,-1.893,1,0,0,0,0,0,1,0,1,0,0.029291,0.051757,0.024655,0.022252,0.044147,0.02112,0.010019,0.06768,0.12697,0.15694,1.199899,0.377199,0.022884,0,0,0,0.935494,0,0,-0.0625,0,0,0
'oh old thing face nah they\'re tear school related anger frustration nope never',0,2,0,2,0,-5,0.347,-4.128,0.182,-3.716,2,0,0,0,0,0,0,2,2,0,0.609778,0.240636,0.343615,0.653015,0.134889,0.955294,0.239029,0.288407,2.441196,0.407095,2.687872,0.535331,1.235316,0.225223,0.065088,0.941623,0.221018,0.487387,0.273512,-1.41369,0,0,1
'british humour offend challenge mainstream view hat clarkeson ultra left go kneel allah',2,2,1,1,2,-3,3.523,-1.526,2.832,-4.135,2,0,1,1,0,0,0,0,2,0,0.30268,0.374138,0.111431,0.210491,0.482453,0.09958,0.179046,0.868064,0.816375,1.683022,0.171788,2.465634,0.699738,0.972841,2.615755,1.30398,0.297466,0.867515,0.636191,-0.602489,0,0,0
'need attention i\'ll pout ..',0,1,0,1,0,0,0.739,-1.373,0,-3.124,0,0,0,0,0,0,0,0,0,1,0.253917,0.2316,0.083882,0.125505,0.07175,0.190782,0.111374,0.103096,0.903843,0.170026,1.271378,0,0,0.138215,0,0,0.722627,0,0.029167,-0.283333,0,0,0
'@audreykare i\'m like half expecting rabid troll come mention accusing csa apologist something lmao',1,2,1,3,6,-4,1.319,-1.347,0.074,-9.164,3,2,1,3,0,1,0,0,3,0,0.585687,0.270264,0.81896,0.612908,0.20872,0.22485,0.189401,0.323817,1.714027,0.475919,0.974114,1.306779,1.322792,0.209638,0,0.328692,0.638852,0.097774,0.966266,-0.666667,0,0,0
'perfect illusion least know #ladygaga #iscalming #mysoul',1,2,1,1,3,0,2.671,-0.06,3.83,-5.745,0,1,0,0,1,0,1,1,1,1,0.340848,0.190456,0.203801,0.319197,0.180498,0.136046,0.306307,0.199092,1.045166,0.369974,0,0,0.03511,0.799274,0.777965,0.137116,0.230479,0.188609,1.089047,-0.225,0,0,0
'puzzle investing opening portland feodal population correlative straight snorting infuriate xlzjyhg',1,2,0,1,1,-2,1.463,-0.024,3.173,-2.217,0,0,0,0,0,0,0,0,0,1,0.339211,0.304533,0.558004,0.18449,0.114022,0.080253,0.120196,0.18596,0.852293,0.423591,1.469539,2.70017,1.879968,0.217353,0.536867,0.706049,0.461732,0,0.036364,-0.309813,0,0,0
'@len_snart give frustrated growl stepping closer putting gun barrier alarm nothing happened',0,3,0,3,0,-7,1.511,-4.644,3.006,-2.59,4,0,0,3,0,0,1,0,5,0,0.500202,0.596147,0.118208,0.246833,0.466169,0.269378,0.321859,0.450498,1.129569,0.886474,2.906512,0.73733,0.943357,1.95655,1.098402,0.170411,0.231588,0.302438,0.0625,-0.552664,0,0,1
'@aarongoodwin seriously dude buy bubble tape phone #snap broke another phone',0,2,0,1,0,-1,0.461,-4.203,2.714,-2.311,0,0,0,1,0,1,0,0,1,0,0.45652,0.089673,0.330219,0.346731,0.052611,0.200742,0.097601,0.082241,1.3112,0.22256,1.512129,0.751484,0.656728,0.127404,1.667695,0.77772,0.820286,0,0.4375,-0.354167,0,0,0
'forget mention bought dreamboys ticket ð ð #',0,1,0,0,0,-1,1.766,-0.502,0.263,-0.542,0,0,0,0,0,0,0,0,1,0,0.051731,0.081614,0.006898,0.029436,0.069426,0.021845,0.041699,0.138788,0.125103,0.168674,0.273571,0,0.086363,0.273645,0.162405,0,0.276817,0.097774,0.125,-0.125,0,0,0
'@jasmine_wrn snapchat back constant battle see get ugliest snap one another ð ð #snap su',1,1,0,1,0,-1,0.597,-1.932,1.201,-2.761,1,0,0,0,0,0,0,1,1,1,0.402339,0.402698,0.284319,0.245243,0.2703,0.20794,0.369743,0.292312,1.342407,0.687366,0.674945,1.021386,1.498389,0.384586,0.826125,0,0.577876,0.160327,0.897205,-0.1875,0,0,0
'nick said he\'s territorial he\'ll growl someone get close #hesananimal',0,2,0,1,0,0,0.599,-1.141,0.673,-1.502,1,0,0,1,0,0,0,0,1,0,0.256352,0.155079,0.088738,0.14468,0.067129,0.086049,0.11933,0.220277,0.542389,0.271595,1.44063,0.072108,0.372487,0.257301,0,0.058402,0.578724,0,0.644041,-0.25,0,0,0
'mean offend anyone 93.7 literally blame everything white people case true lot time',2,2,0,2,2,-4,1.128,-1.151,0.611,-6.627,2,2,2,1,2,1,0,2,3,2,0.249427,0.114118,0.120219,0.148011,0.068202,0.081926,0.090399,0.283944,0.688062,0.327658,0.56199,0.306124,1.334276,0.297232,0.282447,0.037499,1.024653,1.002622,1.058743,-1.125,0,0,0
'totally knew trump finally get revenge son-in-law\'s prosecution imprisonment throw christie bus',1,3,1,2,0,-5,2.307,-0.966,1.499,-2.338,2,2,3,2,1,1,3,1,3,1,0.161865,0.209771,0.030684,0.083944,0.132738,0.057458,0.15265,0.410493,0.299165,0.430916,0.78671,0.334303,3.076132,0.209435,1.021953,0,0.716849,0.157701,0.42409,-0.49697,0,0,0
'inner conflict happens odds honor value priority #anger #innerconflict #conflict #values',2,1,1,1,2,-2,2.387,-1.422,1.722,-2.41,1,0,0,1,0,1,0,1,1,1,0.121985,0.31926,0.027698,0.069642,0.255882,0.053885,0.129618,0.530927,0.225484,1.008406,1.42281,1.567189,0.046812,0.717555,2.398873,1.247154,0,3.15067,1.416667,-0.197917,0,0,0
'belittling kitty straight service provoke lift aboard wycelv',1,2,0,2,2,-1,0.582,-1.465,1.729,-6.019,0,0,0,0,0,0,0,0,0,0,0.239105,0.104294,0.062886,0.186481,0.092798,0.102917,0.069334,0.075968,0.577829,0.20364,0.816398,0.123958,0.396082,0,0.350549,0.291622,0,0,0.125,-0.683013,0,0,0
'@eamaddennfl @easports played game john elway sacked 3x fumbled 3x john elway know #madden',0,1,0,0,0,0,1.223,-1.885,2.236,-3.781,0,0,2,0,0,0,0,0,2,0,0.985472,0.217835,0.351042,0.76919,0.134269,0.551972,0.243201,0.249994,1.861885,0.338684,0.060428,0.434515,0.366186,0.048524,0.77067,0,1.307201,0,0.443213,-0.541667,0,0,0
'got angry telling would 40 year old guy looking girl like felt',1,1,1,1,2,-3,0.711,-2.413,0.487,-1.862,1,0,1,0,0,0,0,0,1,0,0.48715,0.336598,0.531507,0.510537,0.199704,0.237602,0.15548,0.247877,1.554941,0.416347,1.393303,0.482516,1.646313,0,0.761982,0.289553,0.840037,0,1.094345,-0.260417,0,0,0
'@beargrylls next series u celebrity firefighting show chuck burning building voiceover',1,0,0,1,0,0,2.338,-0.597,2.528,-0.573,1,1,1,0,1,0,1,3,1,2,0.094812,0.184773,0.05218,0.090208,0.091907,0.031613,0.08575,0.286972,0.245241,0.409276,0.382413,2.030378,0.66393,0.309937,0.112879,0.419854,0.779911,0,0.230556,-0.266369,0,0,0
'like can\'t 12 hour worth standing calorie burning 3 hour ð­ ð­ ð­ #1stworl',2,0,2,1,4,0,0.547,-3.566,2.463,-0.403,0,0,0,0,0,0,0,0,0,2,0.34494,0.133059,0.43691,0.430211,0.071496,0.185544,0.086937,0.082009,1.017585,0.094257,0.210266,0.005932,0.690156,0.332243,0.876878,0,0.566298,0.561116,1.14375,-0.60119,0,0,1
'revenge feel good revenge feel worse ð¯ @hillaryclin',1,3,1,3,3,-7,1.807,-3.263,1.33,-2.312,2,3,0,3,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0.676612,0.490096,0.570904,0.428628,0.344825,0.724807,0.500102,0.315402,2.868974,-1.150167,0,0,0
'wonder would happen tell people truth #savage #uhoh',2,0,1,0,0,0,0.733,-0.425,0,-9.216,0,1,0,0,0,0,0,1,0,1,0.275297,0.187261,0.062309,0.156443,0.165696,0.071762,0.34388,0.293551,0.4724,0.327113,0.614926,1.018452,0.487183,1.35384,0.038466,0.107601,0.333031,1.420639,1.372817,-0.11875,0,0,0
'take public opinion revenge pakistan govt unable decide @aajtak @timesnow @narendramodi',0,2,0,2,0,-4,1.664,-2.634,0.851,-5.815,1,2,0,1,0,1,1,0,2,1,0.402313,0.306171,0.057372,0.339729,0.072562,0.081718,0.116949,0.519934,0.627052,0.621765,1.137801,1.350248,2.198045,0.508117,0,0.493505,0,0.579645,0.054126,-1.447917,0,0,0
'@cxmbeferre wouldnt date',0,0,0,0,0,0,0.245,-0.536,0.373,-0.869,0,0,0,0,0,0,0,0,0,0,0.063515,0.022163,0.057008,0.027994,0.014916,0.049851,0.007873,0.042591,0.247248,0.066397,0.128658,0.482667,0.216692,0.297786,0.013873,0,0,0,0,-0.004167,0,0,1
'team face barca bayern defeat one face wrath',0,2,1,1,0,-2,0.536,-1.571,1.338,-0.791,1,0,0,1,0,0,0,1,2,0,0.245112,0.309536,0.036136,0.133067,0.084853,0.082748,0.121884,0.172688,0.48952,0.402444,1.721199,1.503799,0.771563,0.383338,0,0.428823,0.824334,0.897368,0.06875,-1.5,0,0,0
'understand everyone #angry want live thrive',4,0,1,0,1,0,0.597,-1.302,0.391,-4.692,0,0,0,0,0,0,0,0,0,0,0.466326,0.87128,0.141224,0.282224,0.571132,0.301305,0.272725,0.57108,1.20334,1.322353,2.093474,0,0.607809,0.016358,0.190176,0.318569,0,0.074478,0.807292,0,0,0,0
'@kitanoye hell hot boiling isi ewu',1,2,1,2,0,-4,0.655,-1.061,1.208,-0.693,2,0,1,1,0,1,0,0,1,0,0.198976,0.041421,0.033978,0.238059,0.003673,0.051332,0.039992,0.040368,0.398157,0.053446,1.25554,0,0.278885,0,0.175349,0,0.410088,0,0.034211,-0.919643,0,0,0
'#welfarereform model #snap',0,0,0,0,0,0,0.546,0,0.602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.111517,0.09155,0,0,0,0.164916,0.351857,0.404762,0,0,0,0
'@hillaryclinton yeah u gotta make heel know u need vote u wait u lose-they\'re really wrath',0,1,0,1,1,0,3.087,-2.908,0.694,-4.909,2,2,0,1,1,1,1,1,4,1,0.731389,0.479498,0.329915,0.391673,0.27385,0.242753,0.342915,0.620316,2.308654,1.042107,1.295375,1.315319,0.159884,0.883083,0.077379,0,0.163425,0.114534,1.431225,-0.95,0,0,0
'well @aprildryan trump\'s rabid base need 2 hear u always find overseer like king say n @joyannreid @smshow @frangeladuo',2,0,2,1,2,0,1.867,-1.702,1.037,-7.038,1,1,1,1,0,1,0,1,1,1,0.747235,0.505507,0.582272,0.663425,0.31918,0.281447,0.346864,0.549937,2.147659,1.146069,0.54062,0.961478,0.288923,0.969606,0.06904,0,0.351142,0.55179,2.781183,-1.017118,0,0,0
'skipping meal national way showing #disappointment #anger #wiz',0,0,0,0,0,0,1.089,-0.959,2.518,-6.158,0,0,0,0,0,0,0,0,0,0,0.083274,0.117708,0.021316,0.039078,0.042486,0.073568,0.030716,0.066713,0.252506,0.111621,2.018277,0.794461,0.840376,0,0.655201,1.063129,0.415991,0.035886,0.011364,0,0,0,0
'street rage 2 hard find itunes stepped guy vinyl nmade simple',1,2,0,2,0,-3,1.707,-3.092,3.094,-0.839,1,0,0,0,0,0,0,0,1,0,0.285351,0.13438,0.098956,0.195269,0.106018,0.137062,0.044159,0.170691,1.014981,0.313791,1.911868,0.004502,0.830603,0.443149,1.649882,0.025285,1.243654,0.39809,0.364827,-1.317113,0,0,0
'@paulbushnell25 @ee bad news ordered online gone happened order phone',0,1,0,1,0,-3,0.313,-4.964,0.405,-7.555,1,0,1,1,0,1,0,0,1,0,0.324567,0.199701,0.146692,0.241283,0.108434,0.312186,0.079572,0.266042,0.993547,0.412754,0.719477,0.949284,0.129829,0.271659,0,0.894134,0.765072,0,0.173864,-2.380496,0,0,0
'@ultimateboxer heart left long n n slight pout turned smile n nheheh kidding i\'m fine',2,4,2,1,4,0,2.754,-4.182,3.442,-1.859,0,1,0,0,1,0,1,1,0,1,0.392391,0.229579,0.177019,0.214825,0.234503,0.23185,0.147204,0.296256,1.194431,0.563574,1.669049,0.127265,0.396128,1.634624,2.513412,0.814894,0.453113,0.416762,0.820536,-0.761806,0,0,0
'people angry toward veggie burger n wtf',0,1,0,1,0,-7,1.118,-2.776,1.015,-2.95,1,0,1,0,0,0,0,0,1,0,0.656144,0.16348,0.569371,0.390005,0.123299,0.289618,0.096582,0.256406,1.247485,0.489529,1.955201,0.056254,1.991925,0.309726,0.120591,0,0,0.959888,0,-0.260417,0,0,0
'mean i\'m done watching pilot nice see group actor perform without story line dripping relentless nihilism',1,1,1,2,3,-1,3.777,-1.982,4.698,-1.747,0,0,0,0,0,0,0,1,1,1,0.649422,0.693773,0.183828,0.517974,0.958198,0.357206,0.440209,0.641075,1.682303,1.65071,0.093279,3.104421,0.798489,1.019293,0.692528,0.241973,2.200917,0.785274,1.424256,-0.540908,0,0,0
'checked-in flight toronto took seat 3d infuriate @perpetualgeek',0,1,0,1,0,-2,0.813,-1.129,1.211,-1.13,0,0,0,0,0,0,0,0,0,0,0.059461,0.224159,0.024295,0.082259,0.150036,0.045939,0.159632,0.154026,0.130218,0.348194,1.604227,0.635504,0.490627,0.905448,0,0.396033,1.295379,0,0.035714,0,0,0,0
'egyptian official expressed frustration outrage obama hillary administration ’ support muslim brotherhood',1,2,1,2,2,-5,2.907,-1.871,1.164,-5.639,2,0,1,0,0,0,0,2,2,1,0.886087,0.34329,0.410817,0.795196,0.499838,0.606845,0.184359,1.343405,1.463288,1.67802,2.833664,2.222406,3.142373,0.14836,0.146601,0.09118,0,1.572303,0.709375,-0.416667,0,0,0
'@princesscasgirl @daddyellis__ tiff better hurry cause ð',1,0,1,0,2,0,0.428,-0.733,0.539,-1.003,1,1,0,0,0,0,0,0,1,0,0.223375,0.18916,0.108492,0.279359,0.17545,0.163769,0.085509,0.162921,0.617958,0.646168,0.200323,0.443406,0.022947,1.366013,0.243859,0.142332,0.012569,0.076903,2.422917,-0.28125,0,0,0
'@fleetstreetfox buzzing pathetically sympathy let twirl moustache chuckle sting #psychowasp',0,3,0,3,2,0,2.183,-3.165,2.408,-7.265,1,1,0,1,1,1,1,1,1,2,0.355586,0.236226,0.079641,0.211403,0.152371,0.261298,0.161386,0.116738,0.947085,0.279141,0.735126,0.291568,1.807841,0,0.068223,0.575426,0.742027,0.325679,0.083333,-1.872917,0,0,0
'matt psychological study provocation abusive relationship',0,2,0,2,0,-3,0.727,-1.454,0.149,-3.534,1,0,0,0,0,0,0,0,1,1,0.72991,0.074551,0.36614,0.546903,0.040663,0.586008,0.07148,0.216476,1.025775,0.262299,0,0,0.960189,1.499968,0,0.091327,1.395165,1.247629,0.215278,-1.166667,0,0,0
'@huffpostuk greater wrath woman scorned',0,1,0,1,3,0,1.124,-0.227,1.377,-0.078,1,0,0,1,0,0,0,0,1,1,0.607944,0.053256,0.526695,0.331957,0.008882,0.651092,0.086168,0.028816,0.985436,0.02006,1.002471,0.568951,0.587175,0,0.86077,0,0,1.106721,0.125,-0.458333,0,0,0
'@kencurtin might get donal óg sure cork he\'s fiery dopey frank cult',4,0,1,0,0,0,4.302,-0.173,1.174,-1.936,0,0,0,1,0,0,0,1,1,1,0.503338,0.402049,0.276669,0.766282,0.226638,0.336111,0.278287,0.269812,1.445827,0.654781,1.142042,1.511169,0,0.448275,0.428581,0,0.468198,0,0.455129,-0.208333,0,0,0
'@louisfil curious mean rush animosity disdain',1,2,0,2,1,-4,1.364,-0.093,1.095,-5.745,2,0,2,1,0,1,0,0,2,0,0.204654,0.146991,0.079962,0.114815,0.097496,0.038529,0.096631,0.165804,0.607939,0.272593,0.310091,1.377277,1.45651,0.544336,0,0,0,0.027352,0.027381,-0.81994,0,0,0
'@thatomahapa best revenge get good woman move leave hairline figure alone',2,1,2,1,6,-5,2.442,-4.712,2.148,-2.088,1,2,0,1,1,1,3,1,2,1,0.317199,0.246343,0.276163,0.437979,0.361316,0.848742,0.150172,0.232551,1.383746,0.813763,0.843436,0.245048,0.587175,0.859845,0.985305,0.653279,0.965049,0.489428,3.943063,-0.419231,0,0,0
'@tamriiel talking expansion gear fury always well towards end',1,1,1,1,0,0,1.462,-0.776,1.457,-0.605,1,0,0,1,0,1,0,0,1,1,0.304991,0.291598,0.063288,0.166574,0.244623,0.060854,0.171105,0.304457,0.492428,0.78331,1.748048,0.590388,0.478409,0.27818,0,0.0907,0.320701,0.304074,1.664219,-0.327083,0,0,0
