x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'whether rejoicing fighting back tear god want share moment',3,0,1,0,7,-2,1.517,-3.497,0.572,-1.25,1,3,0,1,3,0,1,2,1,3,0.423303,0.346443,0.163809,0.478903,0.053623,0.745731,0.113632,0.214106,1.413467,0.242306,0.521805,0.680722,0,0.944962,3.019096,1.355757,0.059098,1.634991,0.477083,-0.25,0,0,0
'watch amazing live.ly broadcast @thebrandonrobert #lively #musically',1,0,1,0,4,0,1.392,0,3.329,-1.076,0,1,0,1,0,0,0,0,0,0,0.054108,0.165585,0.023351,0.044785,0.724677,0.022892,0.242274,0.25035,0.057523,0.847748,0.349995,0.568898,0.163277,0,0.581922,0.057564,0.907437,0,0.609375,0,0,0,0
'watch amazing live.ly broadcast @its finfin #musically',1,0,1,0,4,0,1.392,0,2.158,-1.076,0,1,0,1,0,0,0,0,0,0,0.054108,0.165585,0.023351,0.044785,0.724677,0.022892,0.242274,0.25035,0.057523,0.847748,0.349995,0.568898,0.163277,0,0.581922,0.057564,0.907437,0,0.609375,0,0,0,0
'@thetwattickla @nottrihanna lol sparkling wine',1,0,1,0,6,0,2.356,0,3.459,-0.707,0,0,0,0,0,0,0,0,0,0,0.134548,0.103261,0.259157,0.09734,0.310095,0.023999,0.095585,0.051501,0.595224,0.3471,0,0.238035,0,0,0.781989,0.02583,0.247315,0,0.0625,-0.083333,0,0,0
'@dipstickdipper n\'it\'s alright said cheerfully trying make moment fun',1,1,1,0,6,0,1.356,-0.642,0.104,-1.604,0,1,0,0,1,0,0,0,0,1,0.228631,0.230162,0.049787,0.120605,0.201394,0.06278,0.196165,0.451536,0.530747,0.516254,0.063951,0.012052,0.218258,0.374848,0.269819,0.215366,1.203547,0,0.898428,-0.458333,0,0,0
'@rosyiiph glee glee glee glee glee glee lost lost lost lowe much',6,3,6,3,18,-9,7.351,-4.738,2.658,-0.526,0,0,0,0,6,3,0,0,3,6,0.058663,0.10079,0.028496,0.038369,0.089905,0.021021,0.040802,0.497367,0.198376,0.515876,0,0.529001,0,0.401301,0,2.302974,1.291771,0,0.229167,-3.815327,0,0,0
'watch amazing live.ly broadcast @evanhufferd #musically',1,0,1,0,4,0,1.392,0,2.158,-1.076,0,1,0,1,0,0,0,0,0,0,0.054108,0.165585,0.023351,0.044785,0.724677,0.022892,0.242274,0.25035,0.057523,0.847748,0.349995,0.568898,0.163277,0,0.581922,0.057564,0.907437,0,0.609375,0,0,0,0
'watch amazing live.ly broadcast @ittzdevin #lively #musically',1,0,1,0,4,0,1.392,0,3.329,-1.076,0,1,0,1,0,0,0,0,0,0,0.054108,0.165585,0.023351,0.044785,0.724677,0.022892,0.242274,0.25035,0.057523,0.847748,0.349995,0.568898,0.163277,0,0.581922,0.057564,0.907437,0,0.609375,0,0,0,0
'well #sparkling @cherebork @melissajoyrd @sarahkoszykrd @eat4performance @rustnutrition @jenhaugen',1,0,1,0,0,0,0.241,0,0.348,0,0,0,0,0,0,0,0,0,0,0,0.016567,0.115167,0.007964,0.01716,0.07599,0.011699,0.035261,0.115877,0.094395,0.293427,0,0,0,0,0,0,0.149769,0,1.539219,0,0,0,0
'cheerful sloth annotated old book good man god ended evil',2,2,2,2,6,-3,3.229,-1.162,4.482,-0.95,1,2,2,2,3,1,2,2,2,3,0.046816,0.039492,0.057903,0.07112,0.023025,0.048764,0.014701,0.086906,0.332524,0.10349,0.086181,0.411584,1.239081,0,2.315966,1.042276,1.869678,0.772177,3.658259,-0.541667,0,0,0
'@chenaidavid easy breezy beautiful rasta mon',2,0,2,0,4,0,3.371,0,6.38,0,0,0,0,0,1,0,0,0,0,1,0.091093,0.065284,0.08877,0.045849,0.036473,0.020242,0.040041,0.114146,0.300675,0.158314,0,0.105851,0,0.458414,2.249695,0,1.399817,0.984498,1.067276,0,0,0,0
'accept challenge feel exhilaration victory george patton',3,1,2,0,4,-1,2.223,-1.196,1.646,-1.704,1,1,0,1,2,0,1,1,1,2,0.163192,0.054124,0.054394,0.100658,0.10496,0.032035,0.050333,0.296622,0.24553,0.457727,0,0.88488,0.100977,0.074869,1.508635,0.491122,0.217088,2.265604,0.715079,0,0,0,0
'give cheerfully accept gratefully everyone blessed n » maya angelou n n @drmayaangelou #rip #mayaangelou',2,0,1,0,3,0,5.006,-1.985,3.587,-2.619,0,0,0,0,1,0,0,0,0,1,0.591766,0.699369,0.294076,0.583539,0.956081,0.523952,0.391367,0.782424,1.31095,2.278503,0.249757,0,0.122425,0,2.677248,1.980631,0.296478,2.533263,1.214335,-0.052664,0,0,0
'human race one really effective weapon laughter mark twain',1,1,1,0,2,0,4.621,-0.484,4.684,-1.231,0,1,0,0,1,0,1,1,0,2,0.22754,0.145294,0.119328,0.159349,0.131568,0.145362,0.115619,0.133926,0.891856,0.361421,0.148982,0.791347,0.878806,1.303187,1.995761,0,0.524747,0.189183,1.125812,-0.083333,0,0,0
'@indiewire @cinemaeyehonors #waltzwithbashir incredible tho think #animated film #documentary #lebanon war',1,1,1,0,0,-2,1.523,-0.512,3.274,-1.266,0,0,0,1,0,0,0,0,1,0,0.277978,0.245435,0.13016,0.247322,0.598373,0.077214,0.409781,0.216091,0.783626,0.871656,0,2.370134,0.052722,1.305326,0.282839,0,1.404973,0.31612,0.171644,-0.05,0,0,0
'good thing sick coughing like ab workout maybe ab defined time i\'m better ð',3,1,3,1,7,-2,2.083,-5.098,3.567,-2.108,0,2,1,0,1,1,1,1,1,1,0.545115,0.46748,0.881889,0.620813,0.340284,0.494844,0.259877,0.413182,1.964766,1.341694,0.986152,1.323883,2.363298,0,1.017681,0,1.085969,0.076903,6.44814,-0.712649,0,0,0
'@oilersfansean yup feel dirty cheering',0,1,0,1,2,-2,0.762,-1.098,0.738,-1.866,0,0,1,0,1,0,0,0,1,1,0.0419,0.069256,0.009714,0.028111,0.0873,0.005634,0.066515,0.106105,0.09077,0.168961,0,0,1.604102,0.068826,0.102326,0.362404,0.204318,0,0.266667,-1.383288,0,0,0
'possible magazine put versus thy joviality conjunction shower quotient sufficiently bqavtja',1,0,1,0,0,0,2.487,-0.278,3.81,-1.081,1,0,0,0,0,0,0,0,1,0,0.092392,0.251137,0.074485,0.150127,0.067213,0.076545,0.0588,0.25001,0.568758,0.406247,0.108375,0.325091,0.605841,0.014566,1.196735,0.156889,0.560635,0,0.930556,-0.05,0,0,0
'like right way pray right way give grudgingly necessity cheerfully #woficc',3,1,3,1,5,0,0.748,-0.737,0.524,-1.008,0,1,0,1,1,1,1,1,1,1,0.5402,0.295836,0.508031,0.629325,0.225896,0.266935,0.223858,0.355104,1.688298,0.590884,0.391382,0,0.245608,0.449184,0.349998,0.226405,0,1.143268,3.000667,-0.09433,0,0,0
'@joshualenon trust know appreciate willingness explain detail attempt levity @bobambrogi',4,0,4,0,5,0,3.97,-0.316,1.81,-2.898,0,1,0,0,0,0,0,2,0,2,0.140612,0.404595,0.048213,0.109407,0.695264,0.044764,0.258441,0.752038,0.427213,0.948637,0.221869,0.51007,0.002021,0.41108,0.239323,0.023358,0.572916,2.565934,1.382201,-0.625,0,0,0
'check #film robocoq 301 #animated #shortfilms',0,0,0,0,0,0,1.087,-0.287,2.568,0,0,0,0,0,0,0,0,0,0,0,0.067652,0.173301,0.018739,0.090043,0.110563,0.047019,0.091254,0.051725,0.206098,0.168091,0.043621,0.136791,0,0.242314,0,0,0.056006,0.576095,0.336698,0,0,0,0
'good thing sick coughing like ab workout maybe ab defined time i\'m better ð ð #op',3,1,3,1,7,-2,2.083,-5.098,3.567,-2.108,0,2,1,0,1,1,1,1,1,1,0.545115,0.46748,0.881889,0.620813,0.340284,0.494844,0.259877,0.413182,1.964766,1.341694,0.986152,1.323883,2.363298,0,1.017681,0,1.085969,0.076903,6.44814,-0.712649,0,0,0
'i\'m laundry watching 70 show bunch stranger #happy #birthday #to #me',0,1,0,1,0,0,3.591,-0.804,4.688,-0.207,0,0,0,1,0,0,0,1,1,0,0.388711,0.680068,0.348599,0.375684,1.314384,0.527967,0.291455,0.284218,1.1185,1.19125,0.125114,0.931013,1.347615,0.117635,3.889681,0.023358,1.607414,1.764883,0.230556,-0.4375,0,0,0
'neighbor dancing clayton home commercial',0,0,0,0,0,0,1.6,-0.78,1.571,-1.2,0,1,0,0,0,0,0,1,0,1,0.100986,0.260405,0.019453,0.058458,0.510337,0.054801,0.152816,0.356025,0.217414,0.800641,0.392391,0.134725,0.856133,0.009392,0.901754,0,0.617096,0,0.03125,-0.1875,0,0,0
'@dktaylorwriter thought funny maybe coincidence green must official color optimism',2,0,1,1,6,0,5.681,-0.141,0.947,-2.136,0,2,0,0,2,0,2,3,0,2,0.206888,0.206339,0.096228,0.092622,0.160464,0.046951,0.187089,0.19748,0.518591,0.464626,0,1.316517,0.088581,0.195216,0.244816,0,1.758989,0.980317,0.945833,-0.40625,0,0,0
'break heart seeing people upset .. try best make smile cheer ð',4,3,3,2,7,-2,3.355,-2.984,3.343,-2.675,1,1,0,0,2,1,3,2,1,2,0.229261,0.368457,0.053331,0.13563,0.424975,0.080885,0.226677,0.262542,0.586588,0.889184,1.047732,0,0.780277,0.552755,3.174703,1.737818,0.381493,0.494727,2.056761,-1.557745,0,0,0
'@buzzlightbeard2 love ... honesty best policy #smile',3,0,3,0,6,0,2.517,-0.212,5.138,-1.193,0,0,0,0,1,0,0,2,0,2,0.091089,0.381618,0.090433,0.091636,0.764481,0.046818,0.164676,0.584322,0.472824,1.322661,0.130632,0.090897,0.061697,0,3.125553,0.179362,0.430974,2.288718,2.558333,0,0,0,0
'@philjame5 @spoke_bros wow look bright',2,0,2,0,5,0,1.386,0,0.869,-0.041,0,0,0,0,0,0,0,0,0,0,0.145084,0.443543,0.043966,0.051773,0.356975,0.026887,0.289086,0.181267,0.309201,0.638232,0,0,0.223338,0,0.693194,0,1.121648,0,0.476921,-0.019634,0,0,0
'cheerfulness good temper spent remains ralph waldo emerson',1,1,1,1,3,0,3.662,-1.136,4.017,-0.898,0,2,1,1,2,0,1,3,2,3,0.032265,0.270313,0.0216,0.105862,0.487351,0.057001,0.145573,0.636502,0.136675,1.076632,1.931591,0.404709,0,0.656861,1.682604,0.205679,1.249516,1.07969,2.689807,-0.375,0,0,0
'@smoothkobra heavy 2 day given much needed levity thanks bro',1,0,1,0,2,0,2.631,-1.034,2.146,-0.658,0,0,0,0,0,0,0,0,0,0,0.245181,0.798532,0.084978,0.1941,0.971327,0.120358,0.23696,1.198482,0.935448,2.111338,0.070334,0.163486,0.081535,0.190966,1.57471,0.584906,0.133474,0.713218,0.459524,-0.739208,0,0,0
'never make #decision #angry never make #promise #happy #wisewords',0,0,0,0,0,0,2.135,-0.936,4.32,-4.688,0,0,0,0,0,0,0,0,0,0,0.27978,0.366518,0.295828,0.391977,0.686689,0.509696,0.315178,0.148633,1.086112,0.654797,1.546149,0,0.400984,0,2.16197,0,0.140618,2.432825,0.676023,-0.708333,0,0,2
'evening forget #robinhoodhour tonight ð¹ n n #bizitalk #bizhour #southyorkshire #mansfieldhour #sheffieldhour #nottsh',0,1,0,0,0,-1,1.006,-0.442,4.235,-0.084,0,0,0,0,0,0,0,0,1,0,0.139572,0.219056,0.061279,0.088621,0.130772,0.03612,0.071751,0.106953,0.229328,0.22164,0,0.308815,0,0.209006,0.932582,0,0.189032,0,0,-0.125,0,0,0
'decent sleep make kurt happy soldier spit polish converse men chest baseball cap jaunty angle',3,0,2,0,5,0,4.983,-1.839,2.107,-2.455,1,2,1,0,1,1,0,2,0,4,0.164588,0.084751,0.063219,0.105903,0.172226,0.051418,0.047055,0.202767,0.300657,0.595201,1.577568,0.544368,2.815216,2.929232,1.392862,1.12197,1.658744,0.529643,2.621642,-0.399802,0,0,0
'#rejoice following statute one rejoices great rich psalm 119:14 #thebible',2,0,2,0,9,0,7.206,0,1.582,-0.653,0,0,0,0,0,0,0,0,0,1,0.316783,0.613209,0.1614,0.206605,1.164978,0.178279,0.319077,0.803132,0.848207,2.03797,0.040056,0.410579,0.093445,0,4.514977,0.719732,0.190475,1.367618,1.148901,0,0,0,0
'“ ’ burn keep fueled aflame alert servant master cheerfully expectant roman 12:11- 12',1,1,1,1,2,-1,4.191,-0.608,3.045,-0.697,0,1,0,0,0,0,0,1,1,1,0.221466,0.260237,0.060955,0.16967,0.203832,0.083391,0.110709,0.476782,0.615554,0.730168,0.580799,1.023577,0.220998,1.031711,0.605002,0.131571,0.1003,0.334455,1.914583,-0.826346,0,0,0
'i\'m laundry watching 70 show bunch stranger #birthday #to #me',0,1,0,1,0,0,1.596,-0.804,3.188,-0.207,0,0,0,1,0,0,0,1,1,0,0.356766,0.391713,0.333524,0.358019,0.670837,0.476165,0.162166,0.203593,1.013218,0.608077,0.125114,0.931013,1.347615,0.117635,1.727711,0.023358,1.607414,1.764883,0.230556,-0.4375,0,0,0
'think 2016 really need round @cthulhu4america v @smod2016 twitter debate end something joyful ya know',1,1,1,0,3,0,3.406,-1.417,3.177,-3.949,0,0,0,0,1,0,0,1,0,2,0.707693,0.670302,0.3185,0.517534,0.308619,0.246808,0.500334,0.591227,2.258223,0.930719,0.368583,2.232933,0.013255,0.15397,2.031947,0.0907,0.884848,0.14142,1.389952,-0.304167,0,0,0
'saw whose countenance expressed mighty river monotonous lively conversation took care various',3,1,2,1,4,0,3.737,-0.635,5.72,-1.249,1,0,0,1,1,0,0,1,0,1,0.66394,0.264455,0.318232,0.261291,0.264583,0.2843,0.214751,0.468727,1.579142,1.02742,0.920211,1.842384,0.701554,0.447876,1.524338,0.455767,0.936928,0.173449,1.258036,-0.229167,0,0,0
'i\'m really hitting flavor sparkling water rap know what\'s tripping half french spanish flavor',1,0,1,0,3,0,2.285,-1.36,4.165,-1.507,1,0,0,0,0,1,0,0,1,0,0.389201,0.256413,0.170113,0.223494,0.391328,0.154874,0.277994,0.352676,1.215269,0.763026,0.442734,0.925764,2.47564,0.505035,0.055856,0,2.143327,0.00355,1.068213,-0.89256,0,0,0
'twitter font endless hilarity',1,1,0,0,0,0,1.956,0,1.76,-0.528,1,0,0,1,2,1,0,1,1,2,0.020924,0.035535,0.011615,0.007299,0.024687,0.001947,0.014238,0.08591,0.06742,0.077212,0,0,0,0.106127,0.610139,0,0.721423,2.093144,0.270833,0,0,0,0
'@tunaep_ cheer ☺ ️',1,0,1,0,2,0,1.553,-0.132,0.401,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423044,0.460075,0,0,0.283333,0,0,0,0
'maketh #barren woman keep house #joyful mother child npraise ye lord npsa 113:9',0,0,0,0,0,0,1.251,-0.469,0.584,-1.214,0,2,1,0,2,1,0,2,2,3,0.036032,0.127093,0.015937,0.034118,0.1002,0.035566,0.031783,0.277222,0.174932,0.495455,0.64687,0.158037,1.775201,0,3.214934,0,0.010912,1.008373,0.041667,-0.039063,0,0,0
'watch amazing live.ly broadcast @arbitraryvlog #lively #musically',1,0,1,0,4,0,1.392,0,3.329,-1.076,0,1,0,1,0,0,0,0,0,0,0.054108,0.165585,0.023351,0.044785,0.724677,0.022892,0.242274,0.25035,0.057523,0.847748,0.349995,0.568898,0.163277,0,0.581922,0.057564,0.907437,0,0.609375,0,0,0,0
'@peanutrd @melissajoyrd @sarahkoszykrd @eat4performance @rustnutrition @jenhaugen hey #sparkling word picked 4 biz card',0,0,0,0,0,0,2.543,-0.403,0.667,-0.402,0,0,0,0,0,0,0,1,0,1,0.068318,0.228712,0.017075,0.070238,0.236187,0.028404,0.154612,0.590681,0.153798,0.660046,0.198167,0.268779,0.094888,0.107035,0,0,0.771611,0,0.020833,0,0,0,0
'@doubtcaspar babe :( remember i\'m always u need little cheering talk ily lot ð',0,1,0,0,2,0,2.075,-0.904,1.879,-2.471,0,0,0,0,1,0,0,0,0,2,0.377394,0.614388,0.215233,0.241831,0.851979,0.49845,0.245108,0.574166,1.49483,1.456792,0.60877,0,0.530514,0.181822,0.147209,0.333893,0.502858,0.322548,0.322024,-1.053869,0,-2,0
'@hank_nsno @ronaldkoeman cheering clapping assume',0,0,0,0,2,0,0.864,-0.115,0.275,-1.514,0,0,0,0,1,0,0,0,0,1,0.33449,0.104768,0.043639,0.119097,0.086878,0.039918,0.13909,0.276687,0.450116,0.202714,0.255317,0,0.311638,0.397866,0,0.047455,0.996423,0,0.3125,-0.288442,0,0,0
'decide stop afraid stop free n n #brave #free #honest #healthy #happy #life #living #optimism #love',1,1,1,1,1,-4,6.899,-2.216,16.971,-1.775,0,0,0,1,0,0,0,0,1,0,0.451124,1.005293,0.187382,0.287998,1.778696,0.386076,0.41422,0.669818,1.051342,2.211956,1.398631,0.37426,0,2.296284,11.849046,0.121277,0.432899,5.767156,0.039782,-0.721654,0,0,0
'#arts create richness liveliness society continues educational social benefit end economic',3,0,2,0,2,0,2.667,-0.491,1.826,-3.212,0,0,0,0,1,0,0,1,0,4,0.101011,0.387695,0.025463,0.113898,0.148527,0.059331,0.068295,0.173418,0.255875,0.472828,0.197772,1.059755,1.240505,0.651001,0.578959,0.0907,1.956883,1.575207,1.292708,-0.017857,0,0,0
'hey u never know channel 4 version #gbbo might actually quite good advert end world',2,0,1,0,3,0,4.614,-0.894,1.901,-3.043,0,1,0,0,1,0,1,1,0,1,0.46388,0.52223,0.34235,0.495273,0.458563,0.34744,0.569159,0.797404,1.802995,1.248005,0.345692,1.204204,0.495819,0.200765,0.620334,0.156617,3.111082,0.0047,3.25802,-0.785417,0,0,1
'@melsey6 oh good girl hope cheerful',3,0,2,0,7,0,2.437,-0.209,2.25,-0.37,0,2,0,0,3,0,3,2,0,3,0.088835,0.084519,0.025013,0.031067,0.056228,0.036859,0.05601,0.050454,0.226628,0.146334,0,0,0.486886,0.841317,1.652908,1.041927,0.573839,0,3.452605,0,0,0,0
'fault i\'m observant thought ð i\'m sorry ð #wisdom #laughter #observingyou #allthetime #becar',0,2,0,2,0,-1,5,-2.721,2.311,-4.56,0,1,0,0,0,1,0,0,1,1,0.253628,0.103871,0.122939,0.230059,0.072186,0.546309,0.081565,0.106379,1.107477,0.167165,0.519277,0,0.343064,0.01633,3.466313,0.312772,0.687439,0.324238,0.510417,-1.400298,0,0,0
'top seed johnson chase double delight tour championship',2,0,2,0,5,0,2.795,-0.09,3.678,-0.63,0,2,0,0,1,0,0,1,1,2,0.044479,0.210524,0.006186,0.036843,0.09879,0.01975,0.067871,0.278524,0.041111,0.509917,0.172238,2.057273,0.231596,0.988246,2.210096,0.461515,0.41411,0.386542,0.427083,-0.178423,0,0,0
'incetown age 23 joyful elevated hope',3,0,1,0,5,0,1.865,-0.569,3.521,-0.987,0,1,0,0,2,0,1,2,0,2,0.071522,0.082938,0.010777,0.132477,0.037937,0.03721,0.032794,0.068205,0.248993,0.165175,0,0.109246,0.343043,1.157656,2.031947,0.11771,0,0.02232,0.648214,-0.208333,0,0,0
'@8 8P alouseriver @abc @nra rejoice everything time moron taken genetics pool',1,0,1,1,4,-3,2.336,-2.422,3.189,-7.609,0,2,0,0,1,0,1,1,1,2,0.153073,0.114496,0.059259,0.090341,0.108185,0.076795,0.096782,0.188343,0.472402,0.286596,0.747891,1.163371,0.550877,0.07837,2.391322,0,0.708584,0.270123,0.727083,-0.0625,0,0,0
'@delon03 least walk past break laughter',0,3,0,1,0,0,1.698,-0.714,1.365,-0.357,0,1,0,0,1,0,2,0,0,1,0.06658,0.059738,0.026263,0.011608,0.037171,0.014922,0.063466,0.061495,0.160436,0.170921,0.032213,0,0.27147,0.126707,1.660451,0.020642,0.039746,0.097917,0.049107,-0.242864,0,0,0
'day 3 #harvest16 listening sound chopper working way closer home @mountaindairy make #farm365',1,0,0,0,0,0,2.258,-1.071,5.418,-0.237,0,0,0,0,0,0,0,0,0,1,0.207384,0.676263,0.031535,0.323548,0.651711,0.112509,0.285115,0.529437,0.448981,1.171164,0.097646,0.73733,0.08315,0.862734,2.117969,0.148301,0.885267,0.035886,1.638363,0,0,0,0
'might pay health insurance like sparkling water brussels sprout think i\'m adult',3,0,2,0,5,-1,2.479,-2.027,2.028,-4.78,0,1,0,0,1,0,0,1,0,1,0.491443,0.306906,0.555952,0.589577,0.354582,0.21996,0.257164,0.201324,1.64233,0.589897,0.958062,0.112104,0.79146,0.481123,0.373262,0,0.132337,0,1.596644,-0.069643,0,0,0
'@cazual_wear @scottinsc look like book shaped like gun #optimism #itsagunalright',2,0,2,0,4,-1,1.198,-0.188,5.569,-1.055,1,0,0,1,0,0,0,0,1,0,0.624873,0.156011,0.88097,0.804387,0.106896,0.315479,0.162594,0.154391,1.928935,0.225055,0,0.740962,1.444842,0,2.021621,0,0.774267,0,1.641667,-0.019634,0,0,0
'always ready',1,0,1,0,0,0,0.55,0,0.469,-0.004,0,1,0,0,0,0,0,0,0,0,0.058473,0.078923,0.028479,0.077646,0.076582,0.013664,0.067484,0.100202,0.108645,0.298888,0.20417,0.451736,0,0.8022,0,0,0,0.207212,0,-0.041667,0,0,0
'point living optimist foolish enough believe best yet come peter ustinov #quote',1,1,2,1,3,-2,7.556,-1.383,5.187,-3.93,0,0,0,0,0,0,0,1,1,1,0.299181,0.620876,0.090794,0.216814,0.703725,0.19998,0.328548,0.928678,0.966756,1.95836,0.744973,0.532345,0.255546,1.493186,1.901718,1.312559,0.616449,0.846937,2.162316,-0.084821,0,0,0
'intermit animated ncaa pittsburgh v mississippi sprightly shiny bbva level peg varsity football telly scra ...',3,0,2,0,2,0,2.08,-0.776,1.798,-1.53,0,1,0,0,2,0,0,1,0,3,0.279259,0.444051,0.112421,0.219315,0.274622,0.105005,0.097421,0.634641,0.7055,0.931184,0.661526,1.703941,0.301511,0.652242,1.492122,1.289765,2.776359,0.02654,0.6875,-0.041667,0,0,0
'turkish exhilaration 30 shade irruptive russian visitor twelvemonth gobbler nephalism ...',1,0,1,0,0,0,1.218,-0.417,2.785,0,0,1,0,0,2,0,1,0,0,2,0.226763,0.333777,0.118408,0.194668,0.194248,0.080339,0.143072,0.240939,0.846642,0.80693,0.225288,1.260535,0.637061,0.693141,0.11563,0.680137,1.164356,0,0,-0.21369,0,0,0
'#thisisus messed mind i\'m anticipating next episode #apprehension #delight #isthereahelplineforthis',0,1,0,1,0,-2,0.623,-1.869,1.498,-0.266,0,0,0,0,0,0,0,0,0,0,0.280259,0.640243,0.115824,0.170098,0.132992,0.253115,0.162748,0.088813,1.020161,0.236823,0.527048,2.438121,0.511222,3.16024,0,0.285793,0.392131,0,0.15878,-0.03125,0,0,0
'i\'m back @wxpnfm elated record @mannequinpussy fucking shit studio evening',2,0,1,2,3,-8,2.286,-2.199,2.61,-1.264,1,0,1,0,1,0,0,0,1,1,0.629917,0.015315,0.643377,0.257374,0.003245,0.24454,0.02109,0.002584,0.945573,0.004317,1.343938,0.687796,0.509016,0.154259,2.764762,0,0.394713,0,0.663988,-0.504167,0,0,0
'quarterback wreck every time .. #glee',0,1,0,1,0,-2,5.184,-1.304,1.909,-1.421,1,1,1,1,0,1,1,0,1,0,0.290104,0.160124,0.110906,0.165104,0.271354,0.10995,0.10182,0.227629,0.521284,0.519686,0.247901,0.033739,0,0.282297,0.851875,0.427316,0.847181,0,0.316667,-0.583333,0,0,0
'cheerful heart good medicine crushed spirit dry bone wicked man accepts bribe secret pervert justice',5,2,2,3,9,-10,4.12,-4.899,3.508,-3.681,2,1,2,2,2,1,2,3,4,4,0.09757,0.102079,0.010916,0.026876,0.068449,0.031991,0.026251,0.388248,0.147113,0.372628,0.412981,0.765318,5.294016,0.426049,3.424458,3.17008,1.563785,3.195487,3.841385,-1.647208,0,0,0
'watch amazing live.ly broadcast @matt bos #musicallyjh',1,0,1,0,4,0,1.623,0,2.158,-1.076,0,1,0,1,0,0,0,0,0,0,0.074217,0.203485,0.0286,0.07486,0.731015,0.029948,0.262392,0.343316,0.09531,0.949883,0.349995,0.568898,0.163277,0,0.581922,0.057564,0.907437,0,0.609375,0,0,0,0
'cheerful heart good medicine crushed spirit dry bone proverb 17:22-',4,0,2,1,6,-2,5.021,-4.058,7.926,-0.575,1,1,1,1,2,1,2,1,1,3,0.018383,0.034308,0.004547,0.018278,0.030155,0.012866,0.007794,0.127032,0.105394,0.191996,0.412981,0,1.491203,0.426049,3.424458,2.958322,0.618478,0.669708,3.677208,-0.711792,0,0,0
'@thenotoriousmma looking like @mickeyrourkefp heyday',1,0,1,0,2,0,0.264,-0.045,0.213,-0.292,0,1,0,0,1,0,0,1,0,1,0.295837,0.19584,0.428239,0.378435,0.078447,0.154433,0.076151,0.083369,0.884651,0.140247,0,0.389902,0.245608,0,0,0,0.157075,0,0.95625,0,0,0,0
'see i\'ll hovering block button today much glee',1,1,1,0,3,-1,1.822,-1.173,0.767,-2.314,0,0,0,0,1,0,0,0,0,1,0.427079,0.224451,0.095634,0.28512,0.192578,0.122023,0.269058,0.301095,0.961016,0.461173,1.179449,0.439465,0.270155,0.063325,0.193005,0.144096,0.638285,0,0.503125,-0.485863,0,0,0
'watching #bacheloretteau zoolander #samvrhys',0,0,0,0,0,0,0.586,-0.104,1.071,0,0,0,0,0,0,0,0,0,0,0,0.173334,0.147455,0.053212,0.174984,0.191415,0.046486,0.057786,0.143109,0.398299,0.354182,0,0.434775,0,0,0,0,0.476289,0,0,0,0,0,0
'started glee beginning n i\'m cry baby love child',2,1,2,1,6,-1,2.194,-2.588,2.033,-1.379,0,1,0,0,4,1,0,0,1,4,0.084219,0.088538,0.031672,0.031209,0.033552,0.017275,0.019646,0.055229,0.121675,0.119857,0,0.30154,0.708488,0.755579,1.030737,1.2076,0.601011,0.331603,1.391667,-0.589583,0,0,0
'decide stop afraid stop free n n #brave #free #honest #healthy #life #living #love',1,1,1,1,1,-4,4.904,-2.216,10.471,-1.775,0,0,0,1,0,0,0,0,1,0,0.419178,0.716938,0.172307,0.270332,1.135149,0.334274,0.284931,0.589193,0.94606,1.628784,1.398631,0.37426,0,2.296284,8.089338,0.121277,0.432899,5.767156,0.039782,-0.721654,0,0,0
'#thisisus messed mind i\'m anticipating next episode #apprehension #isthereahelplineforthis',0,1,0,1,0,-2,0.623,-1.869,1.498,-0.266,0,0,0,0,0,0,0,0,0,0,0.280259,0.640243,0.115824,0.170098,0.132992,0.253115,0.162748,0.088813,1.020161,0.236823,0.527048,2.438121,0.511222,3.16024,0,0.285793,0.392131,0,0.15878,-0.03125,0,0,0
'find way top #glee',1,0,1,0,2,0,5.427,-0.599,2.368,-0.067,0,1,0,0,0,0,0,1,0,1,0.173946,0.083637,0.044403,0.107328,0.170784,0.072659,0.057687,0.082938,0.218926,0.308207,0.039184,0.158739,0,0.443149,0.751655,0.410473,0.268632,0.035886,0.35119,-0.035714,0,0,0
