x1,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
'people leave toilet fucking grim state',0,1,0,2,0,-7,0.014,-3.345,0,-3.887,1,1,2,1,0,2,1,0,3,0,0.629917,0.015315,0.643377,0.257374,0.003245,0.24454,0.02109,0.002584,0.945573,0.004317,1.524445,0.180817,2.922076,0.707697,0,0.869464,0,0,0.047619,-1.06685,0,0,0
'@jeremycorbyn @magstogether god @jeremycorbyn full shilling seriously need major rethink lab gove lifetime',0,1,0,0,1,0,0.592,-2.388,1.322,-3.133,0,1,0,1,1,0,0,1,0,3,0.791949,0.291299,0.360989,0.539631,0.043962,0.253866,0.111372,0.231797,1.754151,0.358174,0.599536,0.529802,1.299601,0.46791,1.064178,0,0.552155,0.68451,0.414583,-0.095833,0,0,0
'nl\'s top bureaucrat director group formed oppose nl\'s top megaproject #nlpoli never dull',2,2,2,2,4,-2,2.676,-1.467,2.248,-1.822,0,2,1,0,0,1,0,3,3,3,0.123917,0.039082,0.140377,0.187156,0.021571,0.228947,0.092944,0.034004,0.490415,0.035813,0.007723,1.461222,1.463555,0.306798,0.05151,0.938681,0.459417,0.0047,0.125,-0.502498,0,0,1
'@jwonder81 @macadamionnut well course.progress sake progress must discouraged problem substance rhetoric',3,2,3,2,4,-4,3.63,-1.856,2.522,-3.471,0,2,0,1,2,1,0,0,1,3,0.225875,0.409818,0.163594,0.120767,0.399037,0.100041,0.132099,0.565846,0.671867,1.272695,1.366538,0.183114,0.130016,0.468604,0.125734,0,1.214657,0.323722,2.705886,-0.4375,0,0,0
'already plotting next step get cut minivan tomorrow\'s drop-off line #preschoolpolitics #momthings #serious',0,1,0,0,0,-1,1.354,-1.459,0.797,-1.447,0,0,0,0,0,0,0,0,0,0,0.456,0.557298,0.100023,0.400768,0.116588,0.051256,0.245933,0.139692,0.784411,0.310663,1.082249,0.636379,0.06761,1.031268,0,0,0.925636,0.648907,0.52377,-0.18942,0,0,0
'sunderland time line quite funny doom gloom facing u long trip u midweek #whatgoesaroundcomesaround',1,3,0,3,4,-3,2.699,-2.629,1.921,-5.219,0,2,0,1,0,1,1,0,2,0,0.337417,0.411731,0.151876,0.171718,0.360135,0.107276,0.281762,0.559044,0.939438,1.218867,0.933721,0.297874,0.469709,1.54061,0.856722,0.740634,0.744742,0.232392,0.275,-0.972059,0,0,0
'@gsmsbooksrus @goodreads shine good deed weary world roald dahl charlie chocolate factory',2,1,2,1,3,-2,4.878,-0.378,6.331,0,0,2,0,0,2,1,1,3,1,3,0.069937,0.149549,0.038601,0.040735,0.248341,0.031922,0.113656,0.32679,0.16251,0.693805,0,0.012855,0.582343,0,1.91278,0.861445,1.391641,0.079058,3.437724,-0.1875,0,0,0
'like keep grinding boy life change one year even dark sun shining somewhere ...',2,1,1,1,2,0,1.644,-1.266,4.656,-1.175,0,2,1,1,2,1,1,1,2,2,0.531934,0.291783,0.693662,0.613624,0.148258,0.32932,0.165796,0.296744,2.03846,0.51088,0.430016,0.29729,0.896554,0.381075,2.339721,1.921549,0.052979,1.176565,1.82596,-1.086384,0,0,0
'@ellenmellon_88 got #mybrokenfoot running great north run can\'t wait run month time mostly dark #ukrunchat',1,1,1,1,3,0,2.217,-1.387,3.503,-0.209,0,2,0,0,0,1,0,0,1,0,0.275411,0.453132,0.077104,0.200842,0.851955,0.091303,0.293971,0.520397,0.709024,1.200048,0,1.412196,0.017547,2.306064,1.457299,0.904824,0.455081,0,0.798214,-0.919889,0,0,1
'awareness time awareness time lost #awareness #time',0,1,0,1,0,-3,1.586,-1.553,1.347,-0.108,0,2,0,0,0,1,0,0,1,0,0.123194,0.412623,0.056132,0.088607,0.73151,0.063114,0.132318,0.364679,0.26742,1.04694,0,1.485853,0,0.133767,1.048755,2.972686,0.025233,5.332919,1.05,-0.938442,0,0,0
'ending met mother dreadful',0,1,0,1,0,-3,0.575,-2.343,0.99,-2.758,1,2,1,1,1,2,0,1,2,1,0.047285,0.054303,0.005211,0.00933,0.267017,0.020633,0.059839,0.226332,0.040803,0.326176,0.225662,0.10868,0.607792,0.106127,0.834138,0.003652,0.253919,0,0,-0.729167,0,0,0
'@joycecaroloates nbreath trending despondent mr clinton win keep glove guard punch like hell',1,3,2,3,6,-7,1.842,-0.423,0.649,-3.184,2,0,1,3,0,2,1,1,2,1,0.470635,0.418754,0.453392,0.459793,0.350493,0.199031,0.391029,0.787583,1.15126,1.311099,1.788353,2.533719,1.27949,0,0,0,1.267597,0.273494,1.022917,-1.260789,0,0,0
'@a_rockasthe u added year syrian conflict arming rebel army would think iraq sunk kerry',0,1,0,2,0,-4,2.608,-3.483,0.949,-6.367,2,0,1,3,0,2,0,0,3,0,0.644081,0.299314,0.25637,0.823718,0.135661,0.493,0.195644,0.781691,1.837194,0.821419,0,0.587123,0.193282,0.853687,0.804595,0.061785,0.5464,0.696697,0.171644,-0.385417,0,0,0
'weak despair mighty god near give u strength joy hope calm inner fear faith trust',6,3,5,3,12,-7,4.225,-2.547,4.848,-4.417,3,3,1,4,5,1,1,6,2,7,0.6558,0.331596,0.331624,0.548209,0.336343,0.65476,0.205199,0.658056,1.408357,1.09674,0.524451,0.559047,0.161123,3.747231,6.908873,0.276564,0.117234,6.38505,2.214187,-1.833105,0,0,0
'working blanchardstown shopping centre 2 year figured today mark spencer\'s #lost',0,0,0,0,0,0,1.674,-1.292,0.968,-2.522,0,1,0,0,1,0,1,1,0,2,0.183479,0.305315,0.044027,0.201734,0.11875,0.108051,0.120769,0.286595,0.352611,0.450202,0.159717,0.238967,0,1.529116,0.834395,0.968898,1.138007,0.189183,0.429978,0,0,0,0
'#vinb i\'m alot interested hearing bout difference party political ideology party murky origin r irrefutable #vinb',2,1,0,1,2,-2,3.161,-0.871,1.964,-13.335,1,0,2,1,0,2,0,1,3,2,0.292343,0.121337,0.083476,0.090049,0.080541,0.054652,0.060757,0.179347,0.525309,0.256039,0,2.568749,0.39944,0,0.657535,0.379973,0.264156,1.154917,0.270833,-0.945833,0,0,0
'higginbotham\'s flippant dismissal worry around carrick\'s lack pace dismal nimble midfielders carrick exposed',1,4,1,3,0,-8,1.336,-3.658,2.033,-9.181,1,1,2,3,0,3,1,0,5,0,0.125835,0.103263,0.026633,0.064542,0.05822,0.044995,0.035633,0.130437,0.22493,0.230939,0,0,0.786475,1.762098,0.032962,0.091707,0.24849,1.391591,0.351042,-1.1795,0,0,0
'flight 815 crashed lost island 2004 #lost @joshuajthurston',0,1,0,2,0,-3,0.915,-4.044,0.956,-2.184,0,0,0,0,0,1,0,0,1,0,0.309477,0.169325,0.082393,0.351086,0.074827,0.478959,0.129608,0.168992,0.945888,0.143286,0.830671,0.312187,0,1.555348,0.466137,1.459404,0,0,0.035714,-0.938442,0,0,0
'@littlebakaa @alcohoiporn give smiling emoticon ya dont like idea frowning',2,0,2,0,4,-1,3.647,-2.045,1.69,-3.045,1,0,1,0,1,1,0,0,1,1,0.661595,0.274049,0.714128,0.570632,0.231889,0.344712,0.223095,0.30453,1.946765,0.461803,0.432083,0,0.338921,0.178886,1.522457,0.014316,0.575642,0.480625,0.895833,-0.115164,0,0,1
'man pessimist 48 know much optimist know little n-mark twain',0,1,0,0,0,0,2.052,-1.033,3.52,-1.414,0,0,0,1,0,1,0,1,1,1,0.384709,0.405984,0.147201,0.288762,0.279282,0.142616,0.373174,0.59809,1.442358,0.804463,0,0.766651,0.216111,0.510397,0.017656,0,0.102784,0.087666,1.133451,-0.895536,0,0,0
'@daltonrapattoni sadly go bed announce anything i\'m gone thank u love',2,1,2,1,5,-2,3.676,-4.688,2.462,-3.045,0,0,0,0,1,1,0,0,1,1,0.325722,0.588554,0.173727,0.284948,0.927797,0.296845,0.277115,0.638289,1.213624,1.231389,0.328469,1.378816,0,0.717603,1.692272,1.8747,0.188199,0.331603,1.518334,-1.1,0,0,0
'@msnbc @fox @cnn @realdonaldtrump @hillaryclinton using fear state view getting fact making serious statement',0,2,0,1,0,-2,2.136,-2.032,1.065,-8.032,1,0,0,1,0,0,0,2,1,1,0.611417,0.323098,0.207489,0.513233,0.111121,0.153221,0.144828,0.106218,1.196503,0.304746,0.068313,0.428465,0.842545,2.330374,0.407296,0,0.098958,0,0.138244,-1.195049,0,0,0
'marcos rojo play man united let sink',0,0,0,1,1,0,1.872,-1.178,0.478,-0.556,0,0,0,0,0,0,0,1,0,1,0.255234,0.131356,0.058792,0.18725,0.080032,0.136144,0.07539,0.173881,0.62518,0.178194,0.136228,1.00721,1.326417,0.160194,0,0,0.024257,0.413345,0.16811,-0.041667,0,0,0
'sometimes people leave halfway wood let grieve one leaf good #youarenotalone #nooneisalone',1,1,1,1,3,-1,1.532,-1.978,2.349,-1.908,0,1,0,1,1,2,2,1,3,1,0.321089,0.211194,0.120721,0.227889,0.109964,0.202377,0.110843,0.137153,1.012739,0.282835,0.846938,0.61699,0.464299,0.25503,2.153111,2.353174,0.821574,0.782525,2.65439,-0.460897,0,0,0
'lost wallet lol ... ...',0,1,0,1,3,-3,0.58,-2.705,0,-1.015,0,0,0,0,0,1,0,0,1,0,0.234827,0.096796,0.362418,0.159977,0.035224,0.049624,0.052744,0.03523,1.266594,0.07933,0.126208,0.151824,0,0.939642,0.195526,0.824151,0.247315,0,0,-0.938442,0,0,0
'what\'s kali\'s kitten asked frown curling fair skinned forehead showed scar cat @scarredtiger',1,2,1,2,2,-2,0.083,-5.298,1.879,-1.486,1,0,1,1,1,2,0,1,2,2,0.232672,0.142652,0.088544,0.103108,0.115078,0.106355,0.138708,0.30826,0.605499,0.201972,0.525438,0,3.015715,0,1.074207,0.338521,1.700808,0.035886,0.420833,-0.677083,0,0,0
'@ksmitely @citizenmeh feel strongly need work together right dreadful wrong',1,2,2,2,0,-5,0.362,-4.859,0.797,-4.683,1,1,1,1,0,1,0,0,2,1,0.163235,0.251003,0.043625,0.131674,0.137482,0.069827,0.058273,0.124105,0.619843,0.324001,1.179941,0,1.107778,0.313168,0.7674,0.472966,0.255519,0.268958,1.456555,-2.90506,0,0,0
'@raylewis name change uncle remus lewis #foh #theydontlikeyoueither #unwoke',0,0,0,0,0,0,0.917,-0.225,2.213,-0.585,0,0,0,1,0,0,0,0,0,0,0.165468,0.116762,0.026696,0.090996,0.098383,0.058638,0.078583,0.316104,0.206739,0.458934,0.079051,0.153761,0.201981,0,0.489587,0.237808,0.529149,0.790921,0.284294,0,0,0,0
'sister canadian player something shady jonathan toews frowning know #worldcupofhockey',0,1,0,1,0,-1,0.661,-1.65,0.933,-2.205,1,0,1,1,0,1,0,0,3,0,0.223548,0.218038,0.075155,0.209441,0.169677,0.0853,0.23429,0.537186,0.807991,0.90348,0.42784,1.946749,1.615703,0,0,0.286648,0.4784,0,0.489047,-0.1375,0,0,0
'candice\'s pout get preposterous week week gone bit jack nicholson\'s joker #gbbo',0,3,0,3,0,0,0.206,-2.695,1.927,-1.837,0,0,0,0,1,0,1,0,0,1,0.718993,0.22978,0.729085,0.455288,0.097842,0.505001,0.204279,0.0651,1.986476,0.214485,3.015849,0.333411,0,0.945752,0.389898,0.542503,0.29223,0,0.382423,-0.751042,0,0,0
'@mhchat #mhchat childhood experience inform adult relationship associative memory question ability process',1,0,0,0,2,0,1.664,-0.961,0.528,-4.458,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0.375058,1.823714,0.370697,0.616813,0.531539,2.176858,0.365363,2.020254,0.733333,-0.4125,0,0,0
'@tehshockwave turn grumpy frown upside-down n nyou something next impossible today',0,2,0,3,0,0,0.039,-2.94,0.75,-0.723,1,0,1,0,0,3,0,0,3,0,0.180079,0.193967,0.110032,0.194582,0.064677,0.084679,0.133902,0.125406,0.673858,0.205826,1.101647,0.341098,0.865331,0.309937,1.157316,0.072825,1.119533,0,0.199292,-1.083333,0,0,0
'serious problem expectation private philanthropy replace functional government service ... dangerous',1,3,0,2,2,-4,1.591,-1.57,0.478,-5.956,0,1,0,3,0,1,0,0,3,2,0.484938,0.110283,0.234722,0.478673,0.017999,0.148576,0.070766,0.05702,1.208087,0.076371,1.456789,1.356453,0.720499,0.785519,0,0.013307,0.509873,0.710265,0.579464,-1.300893,0,0,0
'@lidluk bought pack two medallion beef steak got home cooked one steak 100 pork one unhappy mother ð',0,1,0,1,0,-2,3.798,-3.364,7.582,-0.89,1,1,1,0,1,2,0,1,2,1,0.46491,0.499575,0.180153,0.199114,0.546842,0.151799,0.292441,0.565592,1.039922,1.227936,0.872728,0.91231,1.824986,0.315374,1.578137,0.776019,1.943118,0,0.16875,-1.35,0,0,0
'hopefully next time play l1 team 1 player score take shirt jump away end purely wind joyless cunt',2,0,0,1,2,-7,2.397,-1.62,1.486,-3.044,0,2,0,0,2,0,1,2,1,3,0.861601,0.694702,0.922015,0.498843,0.209103,0.308092,0.29611,0.308921,1.618835,0.513572,1.363107,1.53948,0.994691,1.748608,1.7142,0.315374,0.803928,0,1.026849,-0.541667,0,0,0
'life\'s short frowning long',0,1,0,0,0,-1,0.782,-1.369,0.987,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.010729,0,0.013831,0.038742,0.305624,0,0,0,0,-0.9131,0,0,0
'leopard never change spot #lost',0,1,0,0,0,0,0.299,-0.809,0.493,-3.385,0,0,0,1,0,0,0,0,0,0,0.226939,0.132222,0.151401,0.314222,0.051385,0.296145,0.152129,0.062354,0.635112,0.085642,0.416464,0,0.117342,0.420477,0.16713,0.834288,0.312411,0.795622,0.207454,-0.354167,0,0,1
'need serious nap rn',0,1,0,0,0,0,0,-1.583,1.515,-1.313,0,0,0,0,1,0,0,0,0,1,0.524029,0.23966,0.189569,0.486373,0.052162,0.192499,0.089956,0.270575,1.2124,0.31929,0.522228,0,0.426001,0.138215,0.242046,0,0.199041,0,0,-0.200893,0,0,0
'sky news still pushing brexit gloom line managing ignore fact simply happening future ...',0,2,0,2,0,-2,1.788,-3.643,2.644,-3.672,0,0,0,0,0,1,0,1,2,1,0.100289,0.123654,0.096076,0.10947,0.030589,0.063691,0.032191,0.172127,0.73698,0.32605,1.307571,1.3557,0.383816,0.851461,0.89059,0.161571,1.079182,1.417351,0.433333,-1.147158,0,0,0
'@drsrsheikh asked gate crash dumb idiosyncrasy sober people analyzing situation n @banobee @ak_forty7',0,2,0,3,0,-5,0.403,-2.778,0.431,-3.593,0,0,0,1,0,1,1,1,2,0,0.188421,0.158348,0.073924,0.116347,0.135737,0.140634,0.133012,0.309173,0.679701,0.372683,1.201228,0.273868,0.750544,1.051016,0.022353,0.274672,0.058667,0.592675,0,-1.289642,0,0,0
'pessimist someone opportunity knock complains noise',1,1,0,3,2,-2,1.749,-1.487,0.551,-2.301,0,1,0,1,0,1,0,0,2,1,0.250916,0.115859,0.064183,0.106841,0.077691,0.074428,0.103527,0.197957,0.510481,0.201676,1.961333,0.084425,0.612075,0.222679,0.708378,0.355211,0.179626,0,0.317262,-0.300298,0,0,0
'@lee_family5 @usaneedstrump @hillaryclinton @realdonaldtrump can\'t serious man practice religion church campaignin',0,1,0,0,0,0,0.737,-1.369,0.89,-2.259,0,1,0,0,1,0,0,2,0,2,0.431216,0.076044,0.176242,0.44384,0.010147,0.13374,0.05923,0.04633,0.851609,0.049736,0.001061,0.987126,0.631641,0,0.927787,0,0.136742,0.610341,0.192857,-0.03006,0,0,1
'@johnwildy71 something confused type entire word ð see laugh hour sadness almost pas',0,3,0,2,1,-2,2.235,-3.919,1.25,-2.394,0,0,0,0,1,1,1,2,1,2,0.366014,0.260894,0.132219,0.332035,0.180077,0.210419,0.357153,0.175787,1.187849,0.28772,0.400123,0.47463,0.129297,0.778199,1.504963,2.240638,0.566594,0,0.346875,-1.29375,0,0,0
'@jenhasonen supposed #dark #gritty though',0,1,0,0,0,0,0,-1.485,0,-0.553,0,0,0,0,0,0,0,0,0,0,0.075065,0.084255,0.028497,0.073837,0.016787,0.053653,0.022519,0.046434,0.38519,0.116762,0,0.027056,0,0,0,2.003969,0.625795,0,0.129167,0,0,0,0
'pretentious dick night gallery fucking used towel dry sink',0,1,0,4,0,-8,0.804,-2.229,1.621,-2.257,0,0,0,0,0,0,0,0,0,0,0.864849,0.053281,1.035731,0.342403,0.041363,0.340073,0.058219,0.076099,2.02764,0.144579,1.731469,0,3.131406,0.218606,0.348808,0.299942,0.800472,0,0.10625,-0.628458,0,0,0
'that\'s evening though way lit finish properly without causing serious mischief',1,2,1,1,0,-1,2.055,-3.524,3.201,-2.272,0,0,0,0,0,0,0,0,1,0,0.903125,0.298329,0.380148,1.135624,0.108416,0.607117,0.169226,0.263756,2.523812,0.557675,1.079655,0.156519,0.13069,0.457179,1.714006,0.248504,0.954077,0.035886,0.372971,-0.759226,0,0,0
'interview preparation hate talking one dull subject matter #yawnoff',0,2,0,2,1,-5,1.115,-2.874,1.31,-2.468,1,1,1,1,0,2,0,0,3,0,0.206726,0.096645,0.043336,0.085426,0.095122,0.047335,0.080207,0.070089,0.35639,0.162283,0.826478,2.606088,0.575076,2.080687,0,0.81524,0.031007,1.071069,0.128274,-0.950415,0,0,0
'@duncantrussell remo williams ever actually save anyone sulk around killing random undesirable',0,2,0,3,2,-5,1.465,-3.504,0.222,-7.55,2,0,1,2,1,2,0,1,2,1,1.070574,0.255228,0.568456,0.768369,0.197835,0.861845,0.368651,0.358383,2.260338,0.577397,0.266583,0.716969,0.500726,0.27563,0,0,1.959968,0,0.883681,-0.833333,0,0,0
'@joaquinputoamo va ir al de amaity affliction',0,1,0,1,0,0,0.709,0,1.266,-0.583,0,0,1,1,0,1,0,0,1,0,0.189034,0.103842,0.030154,0.071477,0.077917,0.081494,0.071001,0.592088,0.424247,0.453868,0,0.315665,0,1.497641,2.158564,0,0,0.074168,0,-0.677083,0,0,0
'@fatumoriginal there\'s sitcom better u can\'t laugh sheldon leonard u sober real two way',2,2,1,1,3,0,3.705,-1.018,3.155,-2.96,0,0,0,0,1,0,1,1,0,2,0.335081,0.460048,0.176367,0.277133,0.498985,0.235743,0.226856,0.877636,1.271348,1.936154,0,0.273868,0.003027,0.069023,0.86058,0,0.613998,0.371964,2.52803,-0.716667,0,0,1
'“ immense importance football sometimes scary ’ win responsible many unhappy people ” arsene wenger',2,2,2,2,8,-4,3.071,-3.48,1.01,-8.238,1,2,1,0,1,1,0,1,1,4,0.840189,0.489434,0.706159,0.914185,0.292854,0.453316,0.529978,0.567795,2.252736,0.952847,1.649728,4.214633,0.555849,1.110676,0.640339,0.914593,0.562028,0.456847,0.952083,-1.35,0,0,0
'kudos tc benching bruce helping team ride pine game win discussion #mets',0,2,3,0,9,0,4.796,-0.42,3.408,-4.107,0,0,0,0,1,1,0,1,1,2,0.557892,0.662952,0.065863,0.344531,0.599679,0.146212,0.4383,0.858078,0.979698,1.774041,0.451885,1.860061,0,0.18831,0.324699,0.724592,2.572313,1.761288,0.754167,-0.443452,0,0,0
'people want go pine ridge little wound oelrichs starting think transferring wanna stay cloud decision man',1,4,0,2,1,0,1.959,-4.448,4.382,-4.659,1,0,0,1,0,2,0,0,2,0,0.871789,0.697973,0.418956,0.568029,0.152158,0.455422,0.269654,0.252657,2.585128,0.397486,2.077546,0.042657,1.705405,0.738727,0.774275,1.088767,0.82207,0.224397,0.397418,-1.745337,0,0,0
'cam cannot serious ig post stupid as font us would\'ve better say nothing',1,2,1,1,2,-2,1.697,-4.376,0.454,-4.272,0,0,0,0,0,0,0,0,1,0,1.079658,0.578524,0.386194,0.902721,0.361108,0.467896,0.370989,0.71636,2.688169,1.468479,1.554238,0.375924,0.591994,0.225894,0.47326,0.166458,0.342856,2.808685,2.503274,-0.684707,0,0,2
'@vosachresrus #wobble carry #sink',0,0,0,0,0,0,0.062,0,0,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081115,0.09957,0,0,0,0.46205,0.012988,0,0,0,0
'episode today whilst editing power outage rebuild ... tomorrow #podcast #lost #editing #fail #tomorrow',0,0,0,0,0,-2,0.432,-4.953,4.58,-3.946,0,1,0,0,0,0,0,0,0,0,0.733009,0.338567,0.53216,0.399612,0.167639,0.701791,0.229087,0.304279,2.058651,0.829176,0.74271,1.442528,0.071923,2.343166,1.3724,1.967655,1.680118,0,0.234375,-0.041667,0,0,0
'@10carley sulky pant',0,0,0,0,0,-2,0,-1.04,0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40625,0,0,0
'seeing something hurt much past front single sign grieve magicalll ✨',0,2,0,2,0,-2,0.287,-3.088,0.732,-1.58,1,0,0,2,0,2,0,0,2,0,0.167479,0.21595,0.057248,0.125945,0.168349,0.078823,0.141705,0.297369,0.573105,0.457272,0.406606,0.2285,0.377873,0,0.152394,2.768916,0.837147,0.513202,0.287649,-2.943304,0,0,0
'i\'m done piano blue playing smooth talking as nexttt',1,0,1,0,0,0,2.549,-0.222,3.91,-0.495,0,0,0,0,0,1,0,0,0,0,0.363295,0.373425,0.055139,0.154567,0.329742,0.072613,0.161294,0.312939,0.641475,0.955829,0.15639,0.117442,0,0,1.247922,0,2.257637,0.204221,0.328175,-0.719444,0,0,0
'sat sat room cloved watchin manchester unide @manutd v norffampton fink @waynerooney still goal fret iced level',0,1,0,1,0,0,2.718,-2.008,4.034,-1.882,0,0,0,1,0,0,0,1,1,1,0.335736,0.678447,0.091456,0.224963,0.390719,0.164428,0.206418,0.566926,0.773743,1.018763,0.0805,1.281298,0.339488,1.476524,0.175854,0.228152,1.804613,0.02654,0.18125,-1.236303,0,0,0
'solemn thing small scandal kingdom see god ’ child starving seated father ’ table aw tozer',0,2,0,2,1,-6,2.748,-2.421,1.171,-2.776,0,2,0,2,2,0,0,2,3,2,0.213333,0.601859,0.033443,0.1414,0.606999,0.159997,0.41201,0.578533,0.304284,1.451366,0.500379,1.525843,1.300008,0.069369,1.708619,0.945928,0.432864,1.076802,0.284375,-0.809524,0,0,0
'hey @applesupport find play history new #ios10 #applemusic #music #lost',0,0,0,0,0,0,3.652,-0.965,3.044,-2.279,0,0,0,0,0,0,0,0,0,0,0.212368,0.336423,0.030687,0.19832,0.414165,0.102035,0.259205,0.439317,0.39353,0.849583,0.184438,1.217988,0,0.863626,1.445021,0.885816,0.80833,0,0.659127,0,0,0,0
'grow weary good treadlines better deadline @billclinton #cgi2016',2,1,2,1,5,-2,0.989,-1.136,1.648,-0.839,0,2,0,0,2,1,1,2,1,2,0.051704,0.481171,0.03093,0.055433,0.172354,0.036186,0.104793,0.17873,0.162978,0.727045,0.37506,0,0.286755,1.327015,0.588684,0,0.512671,0.176828,5.321057,0,0,0,0
'fellaini playing ahead guy ... let sink',0,0,0,1,0,0,0.827,-0.654,2.044,-0.218,0,0,0,0,0,0,0,0,0,1,0.367151,0.2486,0.101117,0.216794,0.151789,0.150444,0.107417,0.155134,0.937336,0.293879,0.112557,0.139762,1.399452,0.457435,0.502989,0,0.8408,0.325679,0.054167,-0.041667,0,0,0
'@satanslezzie @gehrig38 @joesmith12431 @ejamesl think huffing pine tar use bat gripping',0,1,0,0,2,0,2.75,-1.635,1.292,-2.761,0,0,0,0,0,1,0,0,1,0,0.497925,0.22694,0.255722,0.333562,0.106396,0.107769,0.238109,0.116923,1.534011,0.390307,0.985537,0.222575,0.891416,0.188365,0,0,0.723112,0,0.606168,0,0,0,0
'gonna looong year brown fan longer normal that\'s',1,0,0,0,3,0,1.372,-1.302,1.192,-1.073,0,0,0,0,0,0,0,0,0,0,0.066486,0.10797,0.026128,0.081916,0.03623,0.082403,0.023713,0.059117,0.324931,0.20935,0.001015,0.398573,0.333464,0.331054,0.178109,0.245842,0.359075,0,0.083333,-0.4375,0,0,0
'@rosskemp great programme tonight #upsetting #extremeworld',1,0,1,0,3,0,1.408,0,2.02,-1.63,0,0,0,0,0,0,0,0,0,0,0.082333,0.465184,0.020897,0.057064,0.840433,0.033601,0.208556,0.399277,0.100737,1.017533,0.063039,1.193054,0.028471,0.051236,0.919004,0,0.379507,0,0.45625,0,0,0,0
'told wife chance would 2 sydney team afl grand final response there\'s two sydney afl team #serious',1,0,1,0,5,0,1.933,-1.064,1.902,-3.318,0,0,0,0,0,0,1,2,0,0,0.408545,0.622918,0.099184,0.264794,0.306904,0.1748,0.216657,0.644255,0.850954,0.942032,0.554447,2.546664,0.426305,1.092946,0.469356,1.322189,0.439069,0,1.145089,-0.15625,0,0,0
'@moneyjay901 hard tell pic mistake either way nothing said initially race u took #ignorant',0,2,0,2,0,-3,1.528,-2.58,1.341,-5.739,0,0,0,0,0,1,0,0,1,0,0.798905,0.430493,0.354901,0.534564,0.325202,0.479426,0.507751,0.743561,2.428524,1.035903,0.87947,0.452126,1.646897,0.307007,0.229401,0.025285,0.385161,0.667685,0.117514,-1.399405,0,0,1
'floofel wonder mother know dark humor be.needs realize much butt apple pastel cats.cutie pie',2,1,2,1,2,0,2.936,-2.45,4.598,-4.569,0,1,0,0,1,2,0,1,2,1,0.505951,0.644704,0.29443,0.422197,0.768563,0.227893,0.691533,0.993596,1.83177,2.056445,0.91114,0.890129,1.78995,0.648745,0.542317,1.964833,0.723987,0.641652,2.31613,-0.797321,0,0,0
'damn gud #premiere #lethalweapon ... #funny #serious',0,1,0,1,0,-2,5.456,-1.397,0.707,-0.694,1,0,1,0,0,0,0,0,1,0,0.20362,0.186209,0.192443,0.1354,0.149642,0.070182,0.118039,0.167263,0.99745,0.422099,0.946458,1.425204,0,0.030141,0.193046,0.202785,0.496902,0.921466,0,-0.3125,0,0,0
'@sundersays made laugh quote sort rueful way',0,1,0,0,1,0,3.147,-0.094,0.546,-1.4,0,1,0,0,1,0,2,0,1,2,0.05519,0.077791,0.019329,0.04166,0.10954,0.050724,0.052064,0.080853,0.091063,0.182967,0.466187,0.058946,0.072392,0,0.800881,0.14741,0.307568,0.141015,0.188447,-0.375,0,0,0
'come serious situation glad gave deep thought ð',1,2,1,0,3,0,1.54,-1.415,0.703,-1.729,0,2,0,0,1,0,0,0,0,1,0.603296,0.298536,0.209458,0.625652,0.251092,0.247604,0.177156,0.294099,1.267538,0.400022,0.001061,0.039184,0.191328,0.324031,0.904951,0.069547,0.649868,0.592675,0.289798,-0.113393,0,0,0
'doom gloom scored open play conceded two time #progress mean 1-1 draw saturday',1,2,0,3,0,-3,5.776,-2.317,3.324,-4.457,0,1,0,1,0,1,0,0,2,0,0.50763,0.325784,0.105832,0.191679,0.176398,0.111954,0.158649,0.338429,0.922698,0.506418,1.291182,0.394173,0.259834,1.090819,1.611416,0.689106,0.886552,1.924472,0.461193,-1.083361,0,0,0
